,0,1,2,3,4,5,6,7,8
37764,2016/6/13,0:4:24,4.0,0.0,0.04,49.41,25.0,34.0,28
37765,2016/6/13,0:4:30,4.0,0.0,0.05,41.94,26.0,34.0,28
37766,2016/6/13,0:4:36,4.0,0.0,0.05,36.13,26.0,34.0,27
37767,2016/6/13,0:4:42,4.0,0.0,0.05,42.77,26.0,34.0,28
37768,2016/6/13,0:4:48,4.0,0.0,0.05,41.11,26.0,34.0,28
37769,2016/6/13,0:4:54,4.0,0.0,0.05,36.96,26.0,34.0,28
37770,2016/6/13,0:5:0,4.0,0.0,0.05,31.98,26.0,34.0,28
37771,2016/6/13,0:5:7,4.0,0.0,0.05,18.7,26.0,34.0,27
37772,2016/6/13,0:5:13,4.0,0.0,0.04,44.43,25.0,34.0,27
37773,2016/6/13,0:5:19,4.0,0.0,0.05,35.3,26.0,34.0,28
37774,2016/6/13,0:5:25,4.0,0.0,0.05,31.98,26.0,34.0,27
37775,2016/6/13,0:5:31,4.0,0.0,0.05,37.79,25.0,34.0,28
37776,2016/6/13,0:5:37,4.0,0.0,0.05,38.62,25.0,34.0,28
37777,2016/6/13,0:5:43,4.0,0.0,0.05,41.94,26.0,34.0,27
37778,2016/6/13,0:5:49,4.0,0.0,0.05,52.73,26.0,34.0,27
37779,2016/6/13,0:5:55,4.0,0.0,0.04,43.6,26.0,34.0,28
37780,2016/6/13,0:6:1,4.0,0.0,0.05,35.3,26.0,34.0,28
37781,2016/6/13,0:6:7,4.0,0.0,0.04,54.39,26.0,34.0,27
37782,2016/6/13,0:6:13,4.0,0.0,0.05,49.41,26.0,34.0,28
37783,2016/6/13,0:6:19,4.0,0.0,0.04,50.24,26.0,34.0,27
37784,2016/6/13,0:6:25,4.0,0.0,0.04,49.41,26.0,34.0,28
37785,2016/6/13,0:6:32,4.0,0.0,0.05,33.64,26.0,34.0,28
37786,2016/6/13,0:6:38,4.0,0.0,0.04,38.62,26.0,34.0,28
37787,2016/6/13,0:6:44,4.0,0.0,0.05,39.45,26.0,34.0,28
37788,2016/6/13,0:6:50,4.0,0.0,0.05,29.49,26.0,34.0,28
37789,2016/6/13,0:6:56,4.0,0.0,0.05,49.41,26.0,34.0,28
37790,2016/6/13,0:7:2,4.0,0.0,0.04,52.73,26.0,34.0,27
37791,2016/6/13,0:7:8,4.0,0.0,0.05,39.45,26.0,34.0,28
37792,2016/6/13,0:7:14,4.0,0.0,0.05,41.11,26.0,34.0,28
37793,2016/6/13,0:7:20,4.0,0.0,0.04,36.13,26.0,34.0,28
37794,2016/6/13,0:7:26,4.0,0.0,0.05,56.88,26.0,34.0,28
37795,2016/6/13,0:7:32,4.0,0.0,0.05,49.41,26.0,34.0,27
37796,2016/6/13,0:7:38,4.0,0.0,0.05,31.15,26.0,34.0,27
37797,2016/6/13,0:7:44,4.0,0.0,0.05,32.81,26.0,34.0,27
37798,2016/6/13,0:7:50,4.0,0.0,0.04,38.62,26.0,34.0,28
37799,2016/6/13,0:7:57,4.0,0.0,0.05,46.09,26.0,34.0,28
37800,2016/6/13,0:8:3,4.0,0.0,0.05,40.28,26.0,34.0,28
37801,2016/6/13,0:8:9,4.0,0.0,0.04,45.26,26.0,34.0,27
37802,2016/6/13,0:8:15,4.0,0.0,0.05,29.49,26.0,34.0,28
37803,2016/6/13,0:8:21,4.0,0.0,0.05,36.13,26.0,34.0,28
37804,2016/6/13,0:8:27,4.0,0.0,0.05,44.43,26.0,34.0,28
37805,2016/6/13,0:8:33,4.0,0.0,0.05,40.28,26.0,34.0,28
37806,2016/6/13,0:8:39,4.0,0.0,0.05,41.94,26.0,34.0,28
37807,2016/6/13,0:8:45,4.0,0.0,0.05,35.3,26.0,34.0,27
37808,2016/6/13,0:8:51,4.0,0.0,0.05,36.13,26.0,34.0,28
37809,2016/6/13,0:8:57,4.0,0.0,0.05,41.94,26.0,34.0,28
37810,2016/6/13,0:9:3,4.0,0.0,0.05,48.58,26.0,34.0,28
37811,2016/6/13,0:9:9,4.0,0.0,0.05,40.28,26.0,34.0,28
37812,2016/6/13,0:9:15,4.0,0.0,0.05,41.11,26.0,34.0,27
37813,2016/6/13,0:9:21,4.0,0.0,0.05,31.15,26.0,34.0,28
37814,2016/6/13,0:9:28,4.0,0.0,0.05,28.66,26.0,34.0,27
37815,2016/6/13,0:9:34,4.0,0.0,0.05,46.92,26.0,34.0,28
37816,2016/6/13,0:9:40,4.0,0.0,0.05,38.62,26.0,34.0,28
37817,2016/6/13,0:9:46,4.0,0.0,0.05,36.96,26.0,34.0,28
37818,2016/6/13,0:9:52,4.0,0.0,0.05,38.62,26.0,34.0,28
37819,2016/6/13,0:9:58,4.0,0.0,0.05,46.09,26.0,34.0,28
37820,2016/6/13,0:10:4,4.0,0.0,0.05,32.81,26.0,34.0,28
37821,2016/6/13,0:10:10,4.0,0.0,0.05,35.3,26.0,34.0,27
37822,2016/6/13,0:10:16,4.0,0.0,0.05,35.3,26.0,34.0,28
37823,2016/6/13,0:10:22,4.0,0.0,0.05,35.3,26.0,34.0,28
37824,2016/6/13,0:10:28,4.0,0.0,0.05,38.62,26.0,34.0,27
37825,2016/6/13,0:10:34,4.0,0.0,0.04,34.47,26.0,34.0,28
37826,2016/6/13,0:10:40,4.0,0.0,0.05,37.79,26.0,34.0,28
37827,2016/6/13,0:10:46,4.0,0.0,0.05,44.43,26.0,34.0,27
37828,2016/6/13,0:10:53,4.0,0.0,0.05,46.92,26.0,34.0,27
37829,2016/6/13,0:10:59,4.0,0.0,0.05,39.45,26.0,34.0,27
37830,2016/6/13,0:11:5,4.0,0.0,0.05,31.15,26.0,34.0,28
37831,2016/6/13,0:11:11,4.0,0.0,0.05,32.81,26.0,34.0,27
37832,2016/6/13,0:11:17,4.0,0.0,0.05,64.36,26.0,34.0,28
37833,2016/6/13,0:11:23,4.0,0.0,0.05,51.9,26.0,34.0,27
37834,2016/6/13,0:11:29,4.0,0.0,0.05,25.34,26.0,34.0,27
37835,2016/6/13,0:11:35,4.0,0.0,0.04,45.26,26.0,34.0,27
37836,2016/6/13,0:11:41,4.0,0.0,0.05,38.62,26.0,34.0,28
37837,2016/6/13,0:11:47,4.0,0.0,0.05,36.13,26.0,34.0,27
37838,2016/6/13,0:11:53,4.0,0.0,0.05,48.58,26.0,34.0,27
37839,2016/6/13,0:11:59,4.0,0.0,0.05,28.66,26.0,34.0,28
37840,2016/6/13,0:12:5,4.0,0.0,0.04,41.94,26.0,34.0,27
37841,2016/6/13,0:12:11,4.0,0.0,0.05,49.41,26.0,34.0,28
37842,2016/6/13,0:12:18,4.0,0.0,0.05,44.43,26.0,34.0,27
37843,2016/6/13,0:12:24,4.0,0.0,0.05,32.81,26.0,34.0,28
37844,2016/6/13,0:12:30,4.0,0.0,0.04,47.75,26.0,34.0,28
37845,2016/6/13,0:12:36,4.0,0.0,0.05,36.96,26.0,34.0,28
37846,2016/6/13,0:12:42,4.0,0.0,0.04,31.98,26.0,34.0,28
37847,2016/6/13,0:12:48,4.0,0.0,0.05,45.26,26.0,34.0,28
37848,2016/6/13,0:12:54,4.0,0.0,0.04,39.45,26.0,34.0,27
37849,2016/6/13,0:13:0,4.0,0.0,0.05,37.79,26.0,34.0,28
37850,2016/6/13,0:13:6,4.0,0.0,0.05,48.58,26.0,34.0,28
37851,2016/6/13,0:13:12,4.0,0.0,0.04,41.94,26.0,34.0,27
37852,2016/6/13,0:13:18,4.0,0.0,0.04,40.28,26.0,34.0,27
37853,2016/6/13,0:13:24,4.0,0.0,0.05,31.98,26.0,34.0,28
37854,2016/6/13,0:13:30,4.0,0.0,0.05,38.62,26.0,34.0,27
37855,2016/6/13,0:13:36,4.0,0.0,0.04,41.94,26.0,34.0,27
37856,2016/6/13,0:13:43,4.0,0.0,0.05,30.32,26.0,34.0,28
37857,2016/6/13,0:13:49,4.0,0.0,0.05,49.41,26.0,34.0,28
37858,2016/6/13,0:13:55,4.0,0.0,0.04,44.43,26.0,34.0,28
37859,2016/6/13,0:14:1,4.0,0.0,0.05,38.62,26.0,34.0,27
37860,2016/6/13,0:14:7,4.0,0.0,0.05,22.02,26.0,34.0,28
37861,2016/6/13,0:14:13,4.0,0.0,0.05,39.45,26.0,34.0,28
37862,2016/6/13,0:14:19,4.0,0.0,0.05,42.77,26.0,34.0,28
37863,2016/6/13,0:14:25,4.0,0.0,0.05,36.13,26.0,34.0,28
37864,2016/6/13,0:14:31,4.0,0.0,0.04,53.56,26.0,34.0,28
37865,2016/6/13,0:14:37,4.0,0.0,0.04,40.28,26.0,34.0,28
37866,2016/6/13,0:14:43,4.0,0.0,0.05,42.77,26.0,34.0,28
37867,2016/6/13,0:14:49,4.0,0.0,0.04,48.58,26.0,34.0,28
37868,2016/6/13,0:14:55,4.0,0.0,0.04,38.62,26.0,34.0,27
37869,2016/6/13,0:15:1,4.0,0.0,0.05,41.11,26.0,34.0,28
37870,2016/6/13,0:15:8,4.0,0.0,0.05,39.45,26.0,34.0,27
37871,2016/6/13,0:15:14,4.0,0.0,0.05,40.28,26.0,34.0,27
37872,2016/6/13,0:15:20,4.0,0.0,0.04,35.3,26.0,34.0,28
37873,2016/6/13,0:15:26,4.0,0.0,0.04,52.73,27.0,34.0,28
37874,2016/6/13,0:15:32,4.0,0.0,0.05,41.11,26.0,34.0,28
37875,2016/6/13,0:15:38,4.0,0.0,0.05,31.15,26.0,34.0,28
37876,2016/6/13,0:15:44,4.0,0.0,0.05,33.64,26.0,34.0,28
37877,2016/6/13,0:15:50,4.0,0.0,0.05,51.9,26.0,34.0,28
37878,2016/6/13,0:15:56,4.0,0.0,0.04,48.58,26.0,34.0,27
37879,2016/6/13,0:16:2,4.0,0.0,0.05,35.3,26.0,34.0,28
37880,2016/6/13,0:16:8,4.0,0.0,0.05,40.28,26.0,34.0,28
37881,2016/6/13,0:16:14,4.0,0.0,0.05,39.45,26.0,34.0,28
37882,2016/6/13,0:16:20,4.0,0.0,0.04,39.45,26.0,34.0,28
37883,2016/6/13,0:16:26,4.0,0.0,0.04,35.3,26.0,34.0,28
37884,2016/6/13,0:16:33,4.0,0.0,0.04,43.6,27.0,34.0,28
37885,2016/6/13,0:16:39,4.0,0.0,0.05,43.6,27.0,34.0,27
37886,2016/6/13,0:16:45,4.0,0.0,0.05,45.26,26.0,34.0,28
37887,2016/6/13,0:16:51,4.0,0.0,0.04,32.81,27.0,34.0,28
37888,2016/6/13,0:16:57,4.0,0.0,0.05,32.81,27.0,34.0,27
37889,2016/6/13,0:17:3,4.0,0.0,0.04,44.43,26.0,34.0,27
37890,2016/6/13,0:17:9,4.0,0.0,0.05,44.43,26.0,34.0,28
37891,2016/6/13,0:17:15,4.0,0.0,0.05,35.3,26.0,34.0,28
37892,2016/6/13,0:17:21,4.0,0.0,0.05,41.94,27.0,34.0,27
37893,2016/6/13,0:17:27,4.0,0.0,0.05,36.96,26.0,34.0,28
37894,2016/6/13,0:17:33,4.0,0.0,0.05,33.64,27.0,34.0,28
37895,2016/6/13,0:17:39,4.0,0.0,0.05,50.24,27.0,34.0,28
37896,2016/6/13,0:17:45,4.0,0.0,0.04,31.98,27.0,34.0,27
37897,2016/6/13,0:17:51,4.0,0.0,0.04,40.28,27.0,34.0,27
37898,2016/6/13,0:17:57,4.0,0.0,0.04,39.45,27.0,34.0,27
37899,2016/6/13,0:18:4,4.0,0.0,0.04,36.13,27.0,34.0,28
37900,2016/6/13,0:18:10,4.0,0.0,0.04,39.45,27.0,33.0,28
37901,2016/6/13,0:18:16,4.0,0.0,0.05,41.94,27.0,34.0,28
37902,2016/6/13,0:18:22,4.0,0.0,0.05,46.09,27.0,33.0,28
37903,2016/6/13,0:18:28,4.0,0.0,0.04,36.13,27.0,34.0,28
37904,2016/6/13,0:18:34,4.0,0.0,0.05,48.58,27.0,34.0,28
37905,2016/6/13,0:18:40,4.0,0.0,0.05,52.73,27.0,34.0,28
37906,2016/6/13,0:18:46,4.0,0.0,0.05,44.43,27.0,34.0,28
37907,2016/6/13,0:18:52,4.0,0.0,0.05,38.62,27.0,34.0,28
37908,2016/6/13,0:18:58,4.0,0.0,0.04,31.15,27.0,34.0,28
37909,2016/6/13,0:19:4,4.0,0.0,0.04,42.77,27.0,34.0,28
37910,2016/6/13,0:19:10,4.0,0.0,0.05,32.81,27.0,34.0,27
37911,2016/6/13,0:19:16,4.0,0.0,0.04,43.6,27.0,33.0,27
37912,2016/6/13,0:19:22,4.0,0.0,0.04,40.28,27.0,33.0,28
37913,2016/6/13,0:19:29,4.0,0.0,0.05,43.6,27.0,33.0,28
37914,2016/6/13,0:19:35,4.0,0.0,0.05,37.79,27.0,33.0,27
37915,2016/6/13,0:19:41,4.0,0.0,0.04,46.92,27.0,34.0,28
37916,2016/6/13,0:19:47,4.0,0.0,0.04,45.26,27.0,33.0,28
37917,2016/6/13,0:19:53,4.0,0.0,0.04,46.09,27.0,33.0,27
37918,2016/6/13,0:19:59,4.0,0.0,0.04,39.45,27.0,33.0,28
37919,2016/6/13,0:20:5,4.0,0.0,0.05,46.09,27.0,33.0,28
37920,2016/6/13,0:20:11,4.0,0.0,0.04,36.96,27.0,33.0,28
37921,2016/6/13,0:20:17,4.0,0.0,0.05,41.94,27.0,33.0,28
37922,2016/6/13,0:20:23,4.0,0.0,0.04,46.09,27.0,33.0,28
37923,2016/6/13,0:20:29,4.0,0.0,0.05,44.43,27.0,33.0,28
37924,2016/6/13,0:20:35,4.0,0.0,0.05,39.45,27.0,34.0,28
37925,2016/6/13,0:20:41,4.0,0.0,0.04,45.26,27.0,33.0,28
37926,2016/6/13,0:20:47,4.0,0.0,0.05,41.94,27.0,33.0,28
37927,2016/6/13,0:20:54,4.0,0.0,0.04,34.47,27.0,33.0,28
37928,2016/6/13,0:21:0,4.0,0.0,0.05,46.09,27.0,33.0,28
37929,2016/6/13,0:21:6,4.0,0.0,0.04,43.6,27.0,33.0,28
37930,2016/6/13,0:21:12,4.0,0.0,0.05,31.15,27.0,33.0,28
37931,2016/6/13,0:21:18,4.0,0.0,0.05,28.66,27.0,33.0,27
37932,2016/6/13,0:21:24,4.0,0.0,0.05,41.94,27.0,33.0,28
37933,2016/6/13,0:21:30,4.0,0.0,0.05,46.09,27.0,33.0,28
37934,2016/6/13,0:21:36,4.0,0.0,0.05,40.28,27.0,33.0,27
37935,2016/6/13,0:21:42,4.0,0.0,0.05,46.09,27.0,33.0,28
37936,2016/6/13,0:21:48,4.0,0.0,0.05,33.64,27.0,33.0,27
37937,2016/6/13,0:21:54,4.0,0.0,0.05,33.64,27.0,33.0,28
37938,2016/6/13,0:22:0,4.0,0.0,0.04,36.96,27.0,33.0,28
37939,2016/6/13,0:22:6,4.0,0.0,0.04,39.45,27.0,33.0,28
37940,2016/6/13,0:22:12,4.0,0.0,0.05,41.94,27.0,33.0,28
37941,2016/6/13,0:22:19,4.0,0.0,0.05,32.81,27.0,33.0,28
37942,2016/6/13,0:22:25,4.0,0.0,0.05,46.09,27.0,33.0,28
37943,2016/6/13,0:22:31,4.0,0.0,0.04,43.6,27.0,33.0,27
37944,2016/6/13,0:22:37,4.0,0.0,0.05,38.62,27.0,33.0,28
37945,2016/6/13,0:22:43,4.0,0.0,0.05,28.66,27.0,33.0,28
37946,2016/6/13,0:22:49,4.0,0.0,0.04,36.13,27.0,33.0,28
37947,2016/6/13,0:22:55,4.0,0.0,0.05,39.45,27.0,33.0,28
37948,2016/6/13,0:23:1,4.0,0.0,0.04,31.15,27.0,33.0,28
37949,2016/6/13,0:23:7,4.0,0.0,0.05,51.07,27.0,33.0,28
37950,2016/6/13,0:23:13,4.0,0.0,0.05,33.64,27.0,33.0,28
37951,2016/6/13,0:23:19,4.0,0.0,0.04,49.41,27.0,33.0,28
37952,2016/6/13,0:23:25,4.0,0.0,0.05,30.32,27.0,33.0,28
37953,2016/6/13,0:23:31,4.0,0.0,0.05,38.62,27.0,33.0,28
37954,2016/6/13,0:23:37,4.0,0.0,0.04,39.45,27.0,33.0,28
37955,2016/6/13,0:23:44,4.0,0.0,0.05,46.92,27.0,33.0,28
37956,2016/6/13,0:23:50,4.0,0.0,0.05,56.05,27.0,33.0,28
37957,2016/6/13,0:23:56,4.0,0.0,0.05,40.28,27.0,33.0,28
37958,2016/6/13,0:24:2,4.0,0.0,0.05,37.79,27.0,33.0,28
37959,2016/6/13,0:24:8,4.0,0.0,0.05,43.6,27.0,33.0,27
37960,2016/6/13,0:24:14,4.0,0.0,0.05,37.79,27.0,33.0,28
37961,2016/6/13,0:24:20,4.0,0.0,0.05,34.47,27.0,33.0,27
37962,2016/6/13,0:24:26,4.0,0.0,0.05,38.62,27.0,33.0,28
37963,2016/6/13,0:24:32,4.0,0.0,0.05,34.47,27.0,33.0,28
37964,2016/6/13,0:24:38,4.0,0.0,0.04,45.26,27.0,33.0,28
37965,2016/6/13,0:24:44,4.0,0.0,0.04,42.77,27.0,33.0,28
37966,2016/6/13,0:24:50,4.0,0.0,0.05,48.58,27.0,33.0,28
37967,2016/6/13,0:24:56,4.0,0.0,0.05,49.41,27.0,33.0,28
37968,2016/6/13,0:25:2,4.0,0.0,0.04,41.11,27.0,33.0,28
37969,2016/6/13,0:25:9,4.0,0.0,0.04,43.6,27.0,33.0,28
37970,2016/6/13,0:25:15,4.0,0.0,0.04,41.11,27.0,33.0,28
37971,2016/6/13,0:25:21,4.0,0.0,0.04,48.58,27.0,33.0,28
37972,2016/6/13,0:25:27,4.0,0.0,0.04,25.34,27.0,33.0,28
37973,2016/6/13,0:25:33,4.0,0.0,0.05,26.17,27.0,33.0,28
37974,2016/6/13,0:25:39,4.0,0.0,0.04,36.13,27.0,33.0,28
37975,2016/6/13,0:25:45,4.0,0.0,0.04,50.24,27.0,33.0,28
37976,2016/6/13,0:25:51,4.0,0.0,0.04,30.32,27.0,33.0,28
37977,2016/6/13,0:25:57,4.0,0.0,0.04,29.49,27.0,33.0,28
37978,2016/6/13,0:26:3,4.0,0.0,0.04,42.77,27.0,33.0,27
37979,2016/6/13,0:26:9,4.0,0.0,0.04,39.45,27.0,33.0,27
37980,2016/6/13,0:26:15,4.0,0.0,0.05,30.32,27.0,33.0,27
37981,2016/6/13,0:26:21,4.0,0.0,0.05,43.6,27.0,33.0,27
37982,2016/6/13,0:26:27,4.0,0.0,0.04,44.43,27.0,33.0,28
37983,2016/6/13,0:26:33,4.0,0.0,0.04,35.3,27.0,33.0,28
37984,2016/6/13,0:26:40,4.0,0.0,0.04,35.3,27.0,33.0,27
37985,2016/6/13,0:26:46,4.0,0.0,0.04,31.15,27.0,33.0,27
37986,2016/6/13,0:26:52,4.0,0.0,0.04,41.11,27.0,33.0,28
37987,2016/6/13,0:26:58,4.0,0.0,0.04,43.6,28.0,33.0,28
37988,2016/6/13,0:27:4,4.0,0.0,0.04,41.94,27.0,33.0,28
37989,2016/6/13,0:27:10,4.0,0.0,0.05,25.34,28.0,33.0,28
37990,2016/6/13,0:27:16,4.0,0.0,0.05,41.11,28.0,33.0,27
37991,2016/6/13,0:27:22,4.0,0.0,0.05,38.62,28.0,33.0,28
37992,2016/6/13,0:27:28,4.0,0.0,0.05,27.0,28.0,33.0,28
37993,2016/6/13,0:27:34,4.0,0.0,0.04,56.05,28.0,33.0,28
37994,2016/6/13,0:27:41,4.0,0.0,0.05,44.43,27.0,33.0,28
37995,2016/6/13,0:27:47,4.0,0.0,0.04,36.13,28.0,33.0,28
37996,2016/6/13,0:27:53,4.0,0.0,0.04,41.94,28.0,33.0,28
37997,2016/6/13,0:27:59,4.0,0.0,0.04,44.43,28.0,33.0,28
37998,2016/6/13,0:28:5,4.0,0.0,0.05,41.11,28.0,33.0,28
37999,2016/6/13,0:28:11,4.0,0.0,0.04,41.94,28.0,33.0,28
38000,2016/6/13,0:28:17,4.0,0.0,0.05,42.77,28.0,33.0,27
38001,2016/6/13,0:28:23,4.0,0.0,0.05,28.66,28.0,33.0,28
38002,2016/6/13,0:28:29,4.0,0.0,0.04,42.77,28.0,33.0,28
38003,2016/6/13,0:28:35,4.0,0.0,0.05,38.62,28.0,33.0,28
38004,2016/6/13,0:28:41,4.0,0.0,0.04,42.77,28.0,33.0,28
38005,2016/6/13,0:28:47,4.0,0.0,0.05,32.81,28.0,33.0,28
38006,2016/6/13,0:28:53,4.0,0.0,0.05,28.66,28.0,33.0,27
38007,2016/6/13,0:28:59,4.0,0.0,0.05,38.62,28.0,33.0,27
38008,2016/6/13,0:29:6,4.0,0.0,0.05,22.85,28.0,33.0,27
38009,2016/6/13,0:29:12,4.0,0.0,0.04,44.43,28.0,33.0,28
38010,2016/6/13,0:29:18,4.0,0.0,0.05,48.58,28.0,33.0,28
38011,2016/6/13,0:29:24,4.0,0.0,0.05,52.73,28.0,33.0,28
38012,2016/6/13,0:29:30,4.0,0.0,0.05,46.09,28.0,33.0,28
38013,2016/6/13,0:29:36,4.0,0.0,0.05,49.41,28.0,33.0,28
38014,2016/6/13,0:29:42,4.0,0.0,0.05,29.49,28.0,33.0,28
38015,2016/6/13,0:29:48,4.0,0.0,0.05,40.28,28.0,33.0,28
38016,2016/6/13,0:29:54,4.0,0.0,0.05,36.96,28.0,33.0,28
38017,2016/6/13,0:30:0,4.0,0.0,0.04,34.47,28.0,33.0,28
38018,2016/6/13,0:30:6,4.0,0.0,0.05,43.6,28.0,33.0,28
38019,2016/6/13,0:30:12,4.0,0.0,0.05,38.62,28.0,33.0,28
38020,2016/6/13,0:30:18,4.0,0.0,0.05,51.9,28.0,33.0,27
38021,2016/6/13,0:30:24,4.0,0.0,0.05,61.87,28.0,33.0,28
38022,2016/6/13,0:30:31,4.0,0.0,0.05,22.02,28.0,33.0,27
38023,2016/6/13,0:30:37,4.0,0.0,0.05,42.77,28.0,33.0,27
38024,2016/6/13,0:30:43,4.0,0.0,0.05,45.26,28.0,33.0,28
38025,2016/6/13,0:30:49,4.0,0.0,0.05,39.45,28.0,33.0,28
38026,2016/6/13,0:30:55,4.0,0.0,0.05,33.64,28.0,33.0,28
38027,2016/6/13,0:31:1,4.0,0.0,0.04,47.75,28.0,33.0,28
38028,2016/6/13,0:31:7,4.0,0.0,0.04,47.75,28.0,33.0,28
38029,2016/6/13,0:31:13,4.0,0.0,0.04,40.28,28.0,33.0,28
38030,2016/6/13,0:31:19,4.0,0.0,0.05,28.66,28.0,33.0,27
38031,2016/6/13,0:31:25,4.0,0.0,0.05,44.43,28.0,33.0,27
38032,2016/6/13,0:31:31,4.0,0.0,0.05,44.43,28.0,33.0,28
38033,2016/6/13,0:31:37,4.0,0.0,0.05,58.54,28.0,33.0,28
38034,2016/6/13,0:31:43,4.0,0.0,0.04,30.32,28.0,33.0,27
38035,2016/6/13,0:31:49,4.0,0.0,0.05,45.26,28.0,33.0,28
38036,2016/6/13,0:31:56,4.0,0.0,0.04,40.28,28.0,33.0,28
38037,2016/6/13,0:32:2,4.0,0.0,0.05,31.15,28.0,33.0,28
38038,2016/6/13,0:32:8,4.0,0.0,0.05,36.13,28.0,33.0,28
38039,2016/6/13,0:32:14,4.0,0.0,0.04,45.26,28.0,33.0,28
38040,2016/6/13,0:32:20,4.0,0.0,0.04,55.22,28.0,33.0,28
38041,2016/6/13,0:32:26,4.0,0.0,0.05,36.13,28.0,33.0,28
38042,2016/6/13,0:32:32,4.0,0.0,0.05,48.58,28.0,33.0,28
38043,2016/6/13,0:32:38,4.0,0.0,0.04,40.28,28.0,33.0,28
38044,2016/6/13,0:32:44,4.0,0.0,0.04,49.41,28.0,33.0,28
38045,2016/6/13,0:32:50,4.0,0.0,0.05,30.32,28.0,33.0,28
38046,2016/6/13,0:32:56,4.0,0.0,0.05,25.34,28.0,33.0,28
38047,2016/6/13,0:33:2,4.0,0.0,0.05,43.6,28.0,33.0,28
38048,2016/6/13,0:33:8,4.0,0.0,0.04,39.45,28.0,33.0,28
38049,2016/6/13,0:33:14,4.0,0.0,0.04,36.96,28.0,33.0,28
38050,2016/6/13,0:33:21,4.0,0.0,0.04,41.94,28.0,33.0,28
38051,2016/6/13,0:33:27,4.0,0.0,0.04,36.13,28.0,33.0,28
38052,2016/6/13,0:33:33,4.0,0.0,0.05,42.77,28.0,33.0,28
