,0,1,2,3,4,5,6,7,8
14521,2016/6/9,11:52:0,4.0,0.0,0.05,56.05,40.0,32.0,21
14522,2016/6/9,11:52:6,4.0,0.0,0.05,45.26,40.0,32.0,21
14523,2016/6/9,11:52:12,5.0,0.0,0.05,46.09,40.0,32.0,21
14524,2016/6/9,11:52:18,5.0,0.0,0.05,44.43,40.0,32.0,21
14525,2016/6/9,11:52:24,4.0,0.0,0.05,41.11,41.0,32.0,21
14526,2016/6/9,11:52:30,4.0,0.0,0.05,44.43,40.0,32.0,21
14527,2016/6/9,11:52:36,4.0,0.0,0.05,42.77,41.0,32.0,21
14528,2016/6/9,11:52:42,4.0,0.0,0.05,33.64,41.0,32.0,21
14529,2016/6/9,11:52:48,4.0,0.0,0.05,44.43,41.0,32.0,21
14530,2016/6/9,11:52:54,4.0,0.0,0.05,43.6,41.0,32.0,21
14531,2016/6/9,11:53:0,4.0,0.0,0.05,40.28,40.0,32.0,21
14532,2016/6/9,11:53:6,4.0,0.0,0.05,51.07,40.0,32.0,21
14533,2016/6/9,11:53:12,4.0,0.0,0.04,41.11,39.0,33.0,21
14534,2016/6/9,11:53:18,4.0,0.0,0.04,41.11,39.0,33.0,21
14535,2016/6/9,11:53:25,4.0,0.0,0.05,44.43,39.0,33.0,21
14536,2016/6/9,11:53:31,4.0,0.0,0.05,41.11,39.0,33.0,21
14537,2016/6/9,11:53:37,4.0,0.0,0.05,45.26,39.0,33.0,21
14538,2016/6/9,11:53:43,4.0,0.0,0.05,39.45,39.0,33.0,21
14539,2016/6/9,11:53:49,4.0,0.0,0.05,48.58,40.0,33.0,21
14540,2016/6/9,11:53:55,4.0,0.0,0.05,43.6,40.0,33.0,21
14541,2016/6/9,11:54:1,4.0,0.0,0.05,39.45,40.0,33.0,21
14542,2016/6/9,11:54:7,4.0,0.0,0.05,54.39,39.0,33.0,21
14543,2016/6/9,11:54:13,4.0,0.0,0.04,42.77,39.0,33.0,21
14544,2016/6/9,11:54:19,4.0,0.0,0.05,36.96,39.0,33.0,21
14545,2016/6/9,11:54:25,4.0,0.0,0.05,39.45,39.0,33.0,21
14546,2016/6/9,11:54:31,4.0,0.0,0.05,41.94,39.0,33.0,21
14547,2016/6/9,11:54:37,4.0,0.0,0.04,36.13,39.0,33.0,21
14548,2016/6/9,11:54:43,4.0,0.0,0.04,41.94,39.0,33.0,21
14549,2016/6/9,11:54:50,4.0,0.0,0.04,38.62,39.0,33.0,21
14550,2016/6/9,11:54:56,4.0,0.0,0.04,30.32,39.0,33.0,21
14551,2016/6/9,11:55:2,4.0,0.0,0.04,27.0,38.0,33.0,21
14552,2016/6/9,11:55:8,4.0,0.0,0.04,32.81,38.0,33.0,21
14553,2016/6/9,11:55:14,4.0,0.0,0.04,50.24,38.0,33.0,21
14554,2016/6/9,11:55:20,4.0,0.0,0.04,35.3,38.0,33.0,21
14555,2016/6/9,11:55:26,4.0,0.0,0.04,39.45,38.0,33.0,21
14556,2016/6/9,11:55:32,4.0,0.0,0.05,31.15,38.0,33.0,21
14557,2016/6/9,11:55:38,4.0,0.0,0.04,52.73,38.0,33.0,21
14558,2016/6/9,11:55:44,4.0,0.0,0.04,34.47,38.0,33.0,20
14559,2016/6/9,11:55:50,4.0,0.0,0.04,44.43,38.0,33.0,21
14560,2016/6/9,11:55:56,4.0,0.0,0.04,47.75,38.0,34.0,21
14561,2016/6/9,11:56:2,4.0,0.0,0.04,38.62,38.0,34.0,21
14562,2016/6/9,11:56:8,4.0,0.0,0.04,43.6,38.0,34.0,21
14563,2016/6/9,11:56:14,4.0,0.0,0.04,41.94,38.0,34.0,21
14564,2016/6/9,11:56:21,4.0,0.0,0.04,42.77,38.0,34.0,20
14565,2016/6/9,11:56:27,4.0,0.0,0.04,37.79,38.0,34.0,20
14566,2016/6/9,11:56:33,4.0,0.0,0.04,42.77,38.0,34.0,21
14567,2016/6/9,11:56:39,4.0,0.0,0.05,46.92,38.0,34.0,20
14568,2016/6/9,11:56:45,4.0,0.0,0.04,37.79,38.0,34.0,21
14569,2016/6/9,11:56:51,4.0,0.0,0.05,49.41,38.0,34.0,21
14570,2016/6/9,11:56:57,4.0,0.0,0.05,38.62,38.0,34.0,21
14571,2016/6/9,11:57:3,4.0,0.0,0.04,28.66,38.0,34.0,21
14572,2016/6/9,11:57:9,4.0,0.0,0.05,49.41,38.0,34.0,20
14573,2016/6/9,11:57:15,4.0,0.0,0.04,40.28,37.0,34.0,20
14574,2016/6/9,11:57:21,4.0,0.0,0.05,52.73,37.0,34.0,20
14575,2016/6/9,11:57:27,4.0,0.0,0.05,51.07,38.0,34.0,20
14576,2016/6/9,11:57:33,4.0,0.0,0.05,41.11,38.0,34.0,21
14577,2016/6/9,11:57:39,4.0,0.0,0.05,39.45,38.0,34.0,20
14578,2016/6/9,11:57:46,4.0,0.0,0.04,31.15,38.0,34.0,20
14579,2016/6/9,11:57:52,4.0,0.0,0.05,37.79,37.0,34.0,20
14580,2016/6/9,11:57:58,4.0,0.0,0.04,41.94,37.0,34.0,21
14581,2016/6/9,11:58:4,4.0,0.0,0.05,35.3,37.0,34.0,21
14582,2016/6/9,11:58:10,4.0,0.0,0.04,43.6,37.0,34.0,20
14583,2016/6/9,11:58:16,4.0,0.0,0.04,38.62,36.0,34.0,21
14584,2016/6/9,11:58:22,4.0,0.0,0.04,44.43,36.0,34.0,20
14585,2016/6/9,11:58:28,4.0,0.0,0.05,32.81,37.0,34.0,21
14586,2016/6/9,11:58:34,4.0,0.0,0.05,31.98,37.0,34.0,20
14587,2016/6/9,11:58:40,4.0,0.0,0.05,36.96,36.0,35.0,21
14588,2016/6/9,11:58:46,4.0,0.0,0.05,38.62,36.0,35.0,21
14589,2016/6/9,11:58:52,4.0,0.0,0.05,38.62,36.0,35.0,20
14590,2016/6/9,11:58:58,4.0,0.0,0.05,55.22,36.0,35.0,20
14591,2016/6/9,11:59:4,4.0,0.0,0.05,43.6,36.0,35.0,20
14592,2016/6/9,11:59:11,4.0,0.0,0.05,44.43,35.0,35.0,20
14593,2016/6/9,11:59:17,4.0,0.0,0.04,34.47,35.0,35.0,21
14594,2016/6/9,11:59:23,4.0,0.0,0.04,37.79,35.0,35.0,21
14595,2016/6/9,11:59:29,4.0,0.0,0.04,39.45,34.0,35.0,21
14596,2016/6/9,11:59:35,4.0,0.0,0.05,37.79,34.0,35.0,21
14597,2016/6/9,11:59:41,4.0,0.0,0.04,54.39,35.0,35.0,21
14598,2016/6/9,11:59:47,4.0,0.0,0.04,35.3,35.0,35.0,20
14599,2016/6/9,11:59:53,4.0,0.0,0.05,46.09,35.0,35.0,21
14600,2016/6/9,11:59:59,4.0,0.0,0.05,27.83,35.0,35.0,21
14601,2016/6/9,12:0:5,4.0,0.0,0.05,39.45,35.0,35.0,21
14602,2016/6/9,12:0:11,4.0,0.0,0.05,35.3,35.0,35.0,20
14603,2016/6/9,12:0:17,4.0,0.0,0.05,38.62,35.0,35.0,20
14604,2016/6/9,12:0:23,4.0,0.0,0.05,38.62,35.0,35.0,20
14605,2016/6/9,12:0:29,4.0,0.0,0.04,42.77,35.0,35.0,20
14606,2016/6/9,12:0:35,4.0,0.0,0.05,39.45,35.0,35.0,20
14607,2016/6/9,12:0:42,4.0,0.0,0.05,46.92,35.0,35.0,20
14608,2016/6/9,12:0:48,4.0,0.0,0.04,46.09,34.0,35.0,20
14609,2016/6/9,12:0:54,4.0,0.0,0.05,55.22,34.0,35.0,20
14610,2016/6/9,12:1:0,4.0,0.0,0.05,51.07,34.0,35.0,20
14611,2016/6/9,12:1:6,4.0,0.0,0.05,40.28,35.0,35.0,20
14612,2016/6/9,12:1:12,4.0,0.0,0.05,52.73,35.0,35.0,20
14613,2016/6/9,12:1:18,4.0,0.0,0.05,42.77,35.0,35.0,20
14614,2016/6/9,12:1:24,4.0,0.0,0.05,35.3,35.0,35.0,20
14615,2016/6/9,12:1:30,4.0,0.0,0.05,41.11,35.0,35.0,20
14616,2016/6/9,12:1:36,5.0,0.0,0.05,31.98,36.0,35.0,20
14617,2016/6/9,12:1:42,5.0,0.0,0.05,50.24,36.0,35.0,20
14618,2016/6/9,12:1:48,4.0,0.0,0.05,36.13,36.0,35.0,20
14619,2016/6/9,12:1:54,4.0,0.0,0.05,36.96,36.0,35.0,20
14620,2016/6/9,12:2:0,4.0,0.0,0.05,72.66,35.0,35.0,20
14621,2016/6/9,12:2:7,4.0,0.0,0.05,31.15,35.0,35.0,20
14622,2016/6/9,12:2:13,4.0,0.0,0.04,36.96,35.0,35.0,20
14623,2016/6/9,12:2:19,4.0,0.0,0.04,47.75,35.0,35.0,20
14624,2016/6/9,12:2:25,4.0,0.0,0.04,44.43,34.0,35.0,20
14625,2016/6/9,12:2:31,4.0,0.0,0.05,34.47,34.0,35.0,20
14626,2016/6/9,12:2:37,4.0,0.0,0.04,56.88,34.0,35.0,20
14627,2016/6/9,12:2:43,4.0,0.0,0.05,34.47,34.0,36.0,20
14628,2016/6/9,12:2:49,4.0,0.0,0.05,37.79,34.0,36.0,20
14629,2016/6/9,12:2:55,4.0,0.0,0.05,40.28,34.0,36.0,20
14630,2016/6/9,12:3:1,4.0,0.0,0.04,27.83,34.0,36.0,20
14631,2016/6/9,12:3:7,4.0,0.0,0.05,49.41,34.0,36.0,20
14632,2016/6/9,12:3:13,5.0,0.0,0.05,40.28,33.0,37.0,20
14633,2016/6/9,12:3:19,5.0,0.0,0.05,28.66,33.0,37.0,20
14634,2016/6/9,12:3:25,4.0,0.0,0.05,56.05,33.0,37.0,20
14635,2016/6/9,12:3:31,4.0,0.0,0.05,46.09,33.0,37.0,20
14636,2016/6/9,12:3:38,4.0,0.0,0.05,31.15,33.0,37.0,20
14637,2016/6/9,12:3:44,4.0,0.0,0.05,41.11,34.0,37.0,20
14638,2016/6/9,12:3:50,4.0,0.0,0.05,47.75,34.0,37.0,20
14639,2016/6/9,12:3:56,4.0,0.0,0.05,25.34,34.0,37.0,20
14640,2016/6/9,12:4:2,4.0,0.0,0.05,59.37,34.0,37.0,20
14641,2016/6/9,12:4:8,4.0,0.0,0.05,41.94,34.0,37.0,20
14642,2016/6/9,12:4:14,4.0,0.0,0.05,31.15,34.0,37.0,20
14643,2016/6/9,12:4:20,5.0,0.0,0.05,41.11,34.0,37.0,20
14644,2016/6/9,12:4:26,5.0,0.0,0.05,45.26,33.0,37.0,20
14645,2016/6/9,12:4:32,4.0,0.0,0.05,42.77,33.0,37.0,20
14646,2016/6/9,12:4:38,4.0,0.0,0.05,46.92,33.0,37.0,20
14647,2016/6/9,12:4:44,5.0,0.0,0.05,40.28,33.0,37.0,20
14648,2016/6/9,12:4:50,4.0,0.0,0.05,47.75,33.0,37.0,20
14649,2016/6/9,12:4:56,4.0,0.0,0.05,55.22,33.0,37.0,20
14650,2016/6/9,12:5:3,5.0,0.0,0.05,54.39,33.0,37.0,20
14651,2016/6/9,12:5:9,4.0,0.0,0.05,55.22,33.0,37.0,20
14652,2016/6/9,12:5:15,4.0,0.0,0.05,30.32,32.0,37.0,20
14653,2016/6/9,12:5:21,4.0,0.0,0.04,42.77,30.0,37.0,20
14654,2016/6/9,12:5:27,4.0,0.0,0.04,32.81,29.0,37.0,20
14655,2016/6/9,12:5:33,4.0,0.0,0.05,31.15,28.0,37.0,20
14656,2016/6/9,12:5:39,4.0,0.0,0.04,31.98,28.0,37.0,20
14657,2016/6/9,12:5:45,4.0,0.0,0.05,34.47,27.0,37.0,20
14658,2016/6/9,12:5:51,4.0,0.0,0.04,43.6,26.0,37.0,20
14659,2016/6/9,12:5:57,4.0,0.0,0.04,42.77,26.0,37.0,20
14660,2016/6/9,12:6:3,4.0,0.0,0.04,36.96,26.0,37.0,20
14661,2016/6/9,12:6:9,4.0,0.0,0.04,43.6,26.0,37.0,20
14662,2016/6/9,12:6:15,4.0,0.0,0.05,48.58,26.0,37.0,20
14663,2016/6/9,12:6:21,4.0,0.0,0.04,36.96,26.0,37.0,20
14664,2016/6/9,12:6:27,4.0,0.0,0.04,46.92,26.0,37.0,20
14665,2016/6/9,12:6:34,4.0,0.0,0.04,45.26,25.0,37.0,20
14666,2016/6/9,12:6:40,4.0,0.0,0.04,50.24,25.0,37.0,20
14667,2016/6/9,12:6:46,4.0,0.0,0.04,38.62,25.0,37.0,20
14668,2016/6/9,12:6:52,4.0,0.0,0.04,35.3,25.0,37.0,20
14669,2016/6/9,12:6:58,4.0,0.0,0.04,30.32,25.0,37.0,20
14670,2016/6/9,12:7:4,4.0,0.0,0.04,36.13,24.0,37.0,20
14671,2016/6/9,12:7:10,4.0,0.0,0.05,41.94,24.0,37.0,20
14672,2016/6/9,12:7:16,4.0,0.0,0.05,40.28,24.0,37.0,20
14673,2016/6/9,12:7:22,4.0,0.0,0.05,36.13,24.0,37.0,20
14674,2016/6/9,12:7:28,4.0,0.0,0.04,42.77,24.0,37.0,20
14675,2016/6/9,12:7:34,4.0,0.0,0.05,35.3,24.0,37.0,20
14676,2016/6/9,12:7:40,4.0,0.0,0.05,40.28,24.0,37.0,20
14677,2016/6/9,12:7:46,4.0,0.0,0.04,36.96,24.0,37.0,20
14678,2016/6/9,12:7:52,4.0,0.0,0.04,33.64,24.0,37.0,20
14679,2016/6/9,12:7:59,4.0,0.0,0.04,46.09,24.0,37.0,20
14680,2016/6/9,12:8:5,4.0,0.0,0.04,37.79,23.0,37.0,20
14681,2016/6/9,12:8:11,4.0,0.0,0.05,36.96,23.0,37.0,20
14682,2016/6/9,12:8:17,4.0,0.0,0.04,39.45,23.0,37.0,20
14683,2016/6/9,12:8:23,4.0,0.0,0.04,36.96,23.0,37.0,20
14684,2016/6/9,12:8:29,4.0,0.0,0.04,36.96,22.0,37.0,20
14685,2016/6/9,12:8:35,4.0,0.0,0.04,32.81,22.0,37.0,20
14686,2016/6/9,12:8:41,4.0,0.0,0.04,41.11,19.0,37.0,20
14687,2016/6/9,12:8:47,4.0,0.0,0.04,42.77,18.0,37.0,20
14688,2016/6/9,12:8:53,4.0,0.0,0.04,46.92,19.0,37.0,20
14689,2016/6/9,12:8:59,4.0,0.0,0.05,44.43,19.0,38.0,20
14690,2016/6/9,12:9:5,4.0,0.0,0.04,40.28,19.0,38.0,20
14691,2016/6/9,12:9:11,4.0,0.0,0.04,48.58,18.0,38.0,20
14692,2016/6/9,12:9:17,4.0,0.0,0.04,46.09,17.0,38.0,20
14693,2016/6/9,12:9:24,4.0,0.0,0.04,36.96,17.0,38.0,20
14694,2016/6/9,12:9:30,4.0,0.0,0.04,26.17,15.0,38.0,20
14695,2016/6/9,12:9:36,4.0,0.0,0.04,35.3,15.0,38.0,20
14696,2016/6/9,12:9:42,4.0,0.0,0.04,29.49,14.0,38.0,20
14697,2016/6/9,12:9:48,4.0,0.0,0.04,46.92,14.0,38.0,20
14698,2016/6/9,12:9:54,4.0,0.0,0.05,36.13,15.0,38.0,20
14699,2016/6/9,12:10:0,4.0,0.0,0.05,35.3,15.0,38.0,20
14700,2016/6/9,12:10:6,4.0,0.0,0.05,46.09,14.0,38.0,20
14701,2016/6/9,12:10:12,4.0,0.0,0.04,37.79,15.0,38.0,20
14702,2016/6/9,12:10:18,4.0,0.0,0.04,41.94,17.0,38.0,20
14703,2016/6/9,12:10:24,4.0,0.0,0.04,55.22,15.0,38.0,20
14704,2016/6/9,12:10:30,4.0,0.0,0.04,46.09,17.0,38.0,20
14705,2016/6/9,12:10:36,4.0,0.0,0.04,53.56,15.0,38.0,20
14706,2016/6/9,12:10:42,4.0,0.0,0.04,38.62,15.0,38.0,20
14707,2016/6/9,12:10:48,4.0,0.0,0.04,30.32,14.0,38.0,20
14708,2016/6/9,12:10:55,4.0,0.0,0.04,39.45,12.0,38.0,20
14709,2016/6/9,12:11:1,4.0,0.0,0.04,46.09,12.0,38.0,20
14710,2016/6/9,12:11:7,4.0,0.0,0.04,35.3,12.0,38.0,20
14711,2016/6/9,12:11:13,4.0,0.0,0.04,51.9,12.0,38.0,20
14712,2016/6/9,12:11:19,4.0,0.0,0.04,35.3,12.0,38.0,20
14713,2016/6/9,12:11:25,4.0,0.0,0.04,41.11,12.0,38.0,20
14714,2016/6/9,12:11:31,4.0,0.0,0.04,41.11,12.0,38.0,20
14715,2016/6/9,12:11:37,4.0,0.0,0.05,44.43,12.0,38.0,20
14716,2016/6/9,12:11:43,4.0,0.0,0.04,49.41,12.0,38.0,20
14717,2016/6/9,12:11:49,4.0,0.0,0.04,37.79,12.0,38.0,20
14718,2016/6/9,12:11:55,4.0,0.0,0.05,42.77,12.0,38.0,20
14719,2016/6/9,12:12:1,4.0,0.0,0.04,47.75,12.0,38.0,20
14720,2016/6/9,12:12:7,4.0,0.0,0.04,42.77,12.0,38.0,20
14721,2016/6/9,12:12:13,4.0,0.0,0.04,37.79,12.0,38.0,20
14722,2016/6/9,12:12:20,4.0,0.0,0.04,46.09,12.0,38.0,20
14723,2016/6/9,12:12:26,4.0,0.0,0.04,42.77,12.0,38.0,20
14724,2016/6/9,12:12:32,4.0,0.0,0.04,49.41,12.0,38.0,20
14725,2016/6/9,12:12:38,4.0,0.0,0.04,47.75,12.0,38.0,20
14726,2016/6/9,12:12:44,4.0,0.0,0.05,37.79,12.0,38.0,20
14727,2016/6/9,12:12:50,4.0,0.0,0.04,37.79,12.0,38.0,20
14728,2016/6/9,12:12:56,4.0,0.0,0.05,42.77,12.0,38.0,20
14729,2016/6/9,12:13:2,4.0,0.0,0.04,38.62,14.0,38.0,20
14730,2016/6/9,12:13:8,4.0,0.0,0.05,35.3,14.0,38.0,20
14731,2016/6/9,12:13:14,4.0,0.0,0.04,51.07,14.0,38.0,20
14732,2016/6/9,12:13:20,4.0,0.0,0.04,27.0,12.0,38.0,20
14733,2016/6/9,12:13:26,4.0,0.0,0.05,51.07,12.0,38.0,20
14734,2016/6/9,12:13:32,4.0,0.0,0.04,43.6,14.0,38.0,20
14735,2016/6/9,12:13:38,4.0,0.0,0.04,49.41,12.0,38.0,20
14736,2016/6/9,12:13:45,4.0,0.0,0.04,34.47,12.0,38.0,20
14737,2016/6/9,12:13:51,4.0,0.0,0.05,48.58,12.0,38.0,20
14738,2016/6/9,12:13:57,4.0,0.0,0.04,47.75,12.0,38.0,20
14739,2016/6/9,12:14:3,4.0,0.0,0.04,41.94,12.0,38.0,20
14740,2016/6/9,12:14:9,4.0,0.0,0.05,52.73,12.0,38.0,20
14741,2016/6/9,12:14:15,4.0,0.0,0.05,27.83,14.0,38.0,20
14742,2016/6/9,12:14:21,4.0,0.0,0.05,43.6,14.0,38.0,20
14743,2016/6/9,12:14:27,4.0,0.0,0.04,38.62,14.0,38.0,20
14744,2016/6/9,12:14:33,4.0,0.0,0.04,36.96,12.0,38.0,20
14745,2016/6/9,12:14:39,4.0,0.0,0.04,40.28,12.0,38.0,20
14746,2016/6/9,12:14:45,4.0,0.0,0.04,51.07,12.0,38.0,20
14747,2016/6/9,12:14:51,4.0,0.0,0.04,39.45,12.0,38.0,20
14748,2016/6/9,12:14:57,4.0,0.0,0.04,38.62,12.0,38.0,20
14749,2016/6/9,12:15:3,4.0,0.0,0.04,46.09,12.0,38.0,20
14750,2016/6/9,12:15:9,4.0,0.0,0.04,51.9,12.0,38.0,20
14751,2016/6/9,12:15:16,4.0,0.0,0.05,40.28,12.0,38.0,20
14752,2016/6/9,12:15:22,4.0,0.0,0.04,31.15,12.0,38.0,20
14753,2016/6/9,12:15:28,4.0,0.0,0.04,49.41,12.0,38.0,20
14754,2016/6/9,12:15:34,4.0,0.0,0.04,38.62,12.0,38.0,20
14755,2016/6/9,12:15:40,4.0,0.0,0.04,51.9,12.0,38.0,20
14756,2016/6/9,12:15:46,4.0,0.0,0.04,42.77,12.0,38.0,20
14757,2016/6/9,12:15:52,4.0,0.0,0.04,44.43,12.0,38.0,20
14758,2016/6/9,12:15:58,4.0,0.0,0.05,37.79,12.0,38.0,20
14759,2016/6/9,12:16:4,4.0,0.0,0.04,40.28,12.0,38.0,20
14760,2016/6/9,12:16:10,4.0,0.0,0.04,27.83,12.0,38.0,20
14761,2016/6/9,12:16:16,4.0,0.0,0.05,27.0,12.0,38.0,20
14762,2016/6/9,12:16:22,4.0,0.0,0.04,36.96,12.0,38.0,20
14763,2016/6/9,12:16:28,4.0,0.0,0.04,42.77,12.0,38.0,20
14764,2016/6/9,12:16:34,4.0,0.0,0.04,42.77,12.0,38.0,20
14765,2016/6/9,12:16:41,4.0,0.0,0.05,35.3,12.0,38.0,20
14766,2016/6/9,12:16:47,4.0,0.0,0.05,39.45,12.0,38.0,20
14767,2016/6/9,12:16:53,4.0,0.0,0.04,57.71,12.0,38.0,20
14768,2016/6/9,12:16:59,4.0,0.0,0.04,46.09,12.0,38.0,20
14769,2016/6/9,12:17:5,4.0,0.0,0.04,29.49,12.0,38.0,20
14770,2016/6/9,12:17:11,4.0,0.0,0.04,43.6,12.0,38.0,20
14771,2016/6/9,12:17:17,4.0,0.0,0.05,46.92,12.0,38.0,20
14772,2016/6/9,12:17:23,4.0,0.0,0.04,34.47,12.0,38.0,20
14773,2016/6/9,12:17:29,4.0,0.0,0.04,42.77,12.0,38.0,20
14774,2016/6/9,12:17:35,4.0,0.0,0.04,49.41,12.0,38.0,20
14775,2016/6/9,12:17:41,4.0,0.0,0.04,47.75,12.0,38.0,20
14776,2016/6/9,12:17:47,4.0,0.0,0.04,45.26,12.0,38.0,20
14777,2016/6/9,12:17:53,4.0,0.0,0.04,44.43,12.0,38.0,20
14778,2016/6/9,12:17:59,4.0,0.0,0.05,46.09,12.0,38.0,20
14779,2016/6/9,12:18:6,4.0,0.0,0.04,51.9,12.0,38.0,20
14780,2016/6/9,12:18:12,4.0,0.0,0.05,38.62,12.0,38.0,20
14781,2016/6/9,12:18:18,4.0,0.0,0.04,39.45,12.0,38.0,20
14782,2016/6/9,12:18:24,4.0,0.0,0.04,49.41,12.0,38.0,20
14783,2016/6/9,12:18:30,4.0,0.0,0.04,44.43,12.0,38.0,20
14784,2016/6/9,12:18:36,4.0,0.0,0.04,41.11,12.0,38.0,20
14785,2016/6/9,12:18:42,4.0,0.0,0.04,31.98,12.0,38.0,20
14786,2016/6/9,12:18:48,4.0,0.0,0.04,44.43,12.0,38.0,20
14787,2016/6/9,12:18:54,4.0,0.0,0.04,34.47,12.0,38.0,20
14788,2016/6/9,12:19:0,4.0,0.0,0.04,28.66,12.0,38.0,20
14789,2016/6/9,12:19:6,4.0,0.0,0.04,48.58,12.0,38.0,20
14790,2016/6/9,12:19:12,4.0,0.0,0.04,36.96,12.0,38.0,20
14791,2016/6/9,12:19:18,4.0,0.0,0.04,41.11,12.0,38.0,20
14792,2016/6/9,12:19:24,4.0,0.0,0.04,41.94,12.0,38.0,20
14793,2016/6/9,12:19:30,4.0,0.0,0.04,52.73,12.0,38.0,20
14794,2016/6/9,12:19:37,4.0,0.0,0.05,31.98,12.0,38.0,20
14795,2016/6/9,12:19:43,4.0,0.0,0.04,44.43,12.0,38.0,20
14796,2016/6/9,12:19:49,4.0,0.0,0.04,37.79,12.0,38.0,20
14797,2016/6/9,12:19:55,4.0,0.0,0.05,46.92,12.0,38.0,20
14798,2016/6/9,12:20:1,4.0,0.0,0.05,46.92,12.0,38.0,20
14799,2016/6/9,12:20:7,4.0,0.0,0.04,44.43,12.0,38.0,20
14800,2016/6/9,12:20:13,4.0,0.0,0.04,43.6,12.0,38.0,20
14801,2016/6/9,12:20:19,4.0,0.0,0.05,34.47,12.0,38.0,20
14802,2016/6/9,12:20:25,4.0,0.0,0.05,54.39,12.0,38.0,20
14803,2016/6/9,12:20:31,4.0,0.0,0.05,44.43,12.0,38.0,20
14804,2016/6/9,12:20:37,4.0,0.0,0.05,45.26,12.0,38.0,20
14805,2016/6/9,12:20:43,4.0,0.0,0.05,26.17,12.0,38.0,20
14806,2016/6/9,12:20:49,4.0,0.0,0.05,44.43,12.0,38.0,20
14807,2016/6/9,12:20:55,4.0,0.0,0.05,39.45,12.0,38.0,20
14808,2016/6/9,12:21:2,4.0,0.0,0.04,54.39,12.0,38.0,20
14809,2016/6/9,12:21:8,4.0,0.0,0.04,44.43,12.0,38.0,20
14810,2016/6/9,12:21:14,4.0,0.0,0.05,46.92,12.0,38.0,20
14811,2016/6/9,12:21:20,4.0,0.0,0.05,44.43,12.0,38.0,20
14812,2016/6/9,12:21:26,4.0,0.0,0.04,41.94,12.0,38.0,20
14813,2016/6/9,12:21:32,4.0,0.0,0.05,31.98,12.0,38.0,20
14814,2016/6/9,12:21:38,4.0,0.0,0.05,66.85,12.0,38.0,20
14815,2016/6/9,12:21:44,4.0,0.0,0.05,41.11,12.0,38.0,20
14816,2016/6/9,12:21:50,4.0,0.0,0.05,43.6,12.0,38.0,20
14817,2016/6/9,12:21:56,4.0,0.0,0.05,39.45,12.0,38.0,20
14818,2016/6/9,12:22:2,5.0,0.0,0.05,35.3,12.0,38.0,20
