,0,1,2,3,4,5,6,7,8
105,2016/6/6,21:23:29,8.0,0.0,0.08,36.96,52.0,30.0,30
106,2016/6/6,21:23:35,8.0,0.0,0.09,53.56,52.0,30.0,30
107,2016/6/6,21:23:41,8.0,0.0,0.09,33.64,52.0,30.0,30
108,2016/6/6,21:23:47,8.0,0.0,0.09,36.96,52.0,30.0,30
109,2016/6/6,21:23:53,8.0,0.0,0.09,30.32,52.0,30.0,30
110,2016/6/6,21:24:0,8.0,0.0,0.09,45.26,51.0,30.0,30
111,2016/6/6,21:24:6,8.0,0.0,0.09,31.98,51.0,30.0,30
112,2016/6/6,21:24:12,8.0,0.0,0.09,38.62,51.0,30.0,30
113,2016/6/6,21:24:18,9.0,0.0,0.09,46.92,51.0,30.0,30
114,2016/6/6,21:24:24,8.0,0.0,0.09,55.22,51.0,30.0,30
115,2016/6/6,21:24:30,9.0,0.0,0.09,36.96,51.0,30.0,30
116,2016/6/6,21:24:36,8.0,0.0,0.09,32.81,51.0,30.0,30
117,2016/6/6,21:24:42,9.0,0.0,0.09,30.32,51.0,30.0,30
118,2016/6/6,21:24:48,9.0,0.0,0.09,35.3,51.0,30.0,30
119,2016/6/6,21:24:54,8.0,0.0,0.09,47.75,50.0,30.0,30
120,2016/6/6,21:25:0,9.0,0.0,0.09,39.45,50.0,30.0,30
121,2016/6/6,21:25:6,9.0,0.0,0.09,46.09,50.0,30.0,30
122,2016/6/6,21:25:12,9.0,0.0,0.09,46.09,50.0,30.0,30
123,2016/6/6,21:25:18,9.0,0.0,0.1,38.62,50.0,30.0,30
124,2016/6/6,21:25:24,9.0,0.0,0.09,38.62,50.0,30.0,30
125,2016/6/6,21:25:31,9.0,0.0,0.1,39.45,50.0,30.0,30
126,2016/6/6,21:25:37,9.0,0.0,0.1,25.34,49.0,30.0,30
127,2016/6/6,21:25:43,9.0,0.0,0.09,41.94,49.0,30.0,30
128,2016/6/6,21:25:49,9.0,0.0,0.09,34.47,49.0,30.0,30
129,2016/6/6,21:25:55,9.0,0.0,0.09,34.47,49.0,30.0,30
130,2016/6/6,21:26:1,9.0,0.0,0.1,40.28,49.0,30.0,30
131,2016/6/6,21:26:7,9.0,0.0,0.09,36.96,48.0,30.0,30
132,2016/6/6,21:26:13,9.0,0.0,0.1,49.41,48.0,30.0,30
133,2016/6/6,21:26:19,9.0,0.0,0.09,46.09,48.0,30.0,30
134,2016/6/6,21:26:25,9.0,0.0,0.1,32.81,48.0,30.0,30
135,2016/6/6,21:26:31,8.0,0.0,0.09,55.22,48.0,30.0,30
136,2016/6/6,21:26:37,9.0,0.0,0.09,43.6,48.0,30.0,30
137,2016/6/6,21:26:43,9.0,0.0,0.1,39.45,48.0,30.0,30
138,2016/6/6,21:26:49,9.0,0.0,0.1,38.62,47.0,31.0,30
139,2016/6/6,21:26:55,9.0,0.0,0.09,41.94,48.0,30.0,30
140,2016/6/6,21:27:2,9.0,0.0,0.09,48.58,47.0,31.0,30
141,2016/6/6,21:27:8,8.0,0.0,0.09,42.77,46.0,31.0,30
142,2016/6/6,21:27:14,8.0,0.0,0.09,44.43,46.0,31.0,30
143,2016/6/6,21:27:20,9.0,0.0,0.09,64.36,46.0,31.0,30
144,2016/6/6,21:27:26,9.0,0.0,0.09,43.6,46.0,31.0,30
145,2016/6/6,21:27:32,9.0,0.0,0.09,47.75,46.0,31.0,30
146,2016/6/6,21:27:38,9.0,0.0,0.09,29.49,46.0,31.0,30
147,2016/6/6,21:27:44,9.0,0.0,0.09,50.24,46.0,31.0,30
148,2016/6/6,21:27:50,9.0,0.0,0.09,48.58,46.0,31.0,30
149,2016/6/6,21:27:56,9.0,0.0,0.09,36.13,46.0,31.0,30
150,2016/6/6,21:28:2,9.0,0.0,0.09,36.96,46.0,31.0,30
151,2016/6/6,21:28:8,9.0,0.0,0.1,33.64,46.0,31.0,30
152,2016/6/6,21:28:14,9.0,0.0,0.09,35.3,46.0,31.0,30
153,2016/6/6,21:28:20,9.0,0.0,0.09,34.47,46.0,31.0,30
154,2016/6/6,21:28:26,9.0,0.0,0.09,42.77,46.0,31.0,30
155,2016/6/6,21:28:33,9.0,0.0,0.09,32.81,45.0,31.0,30
156,2016/6/6,21:28:39,9.0,0.0,0.09,36.13,45.0,31.0,30
157,2016/6/6,21:28:45,9.0,0.0,0.1,26.17,45.0,31.0,30
158,2016/6/6,21:28:51,9.0,0.0,0.1,55.22,45.0,31.0,30
159,2016/6/6,21:28:57,9.0,0.0,0.1,32.81,45.0,31.0,30
160,2016/6/6,21:29:3,9.0,0.0,0.1,45.26,45.0,32.0,30
161,2016/6/6,21:29:9,9.0,0.0,0.1,68.51,45.0,31.0,30
162,2016/6/6,21:29:15,9.0,0.0,0.1,32.81,45.0,31.0,30
163,2016/6/6,21:29:21,9.0,0.0,0.1,33.64,45.0,31.0,30
164,2016/6/6,21:29:27,9.0,0.0,0.1,32.81,45.0,32.0,30
165,2016/6/6,21:29:33,9.0,0.0,0.1,33.64,45.0,32.0,30
166,2016/6/6,21:29:39,9.0,0.0,0.1,45.26,45.0,32.0,30
167,2016/6/6,21:29:45,9.0,0.0,0.09,35.3,45.0,32.0,30
168,2016/6/6,21:29:51,9.0,0.0,0.1,44.43,45.0,32.0,30
169,2016/6/6,21:29:57,9.0,0.0,0.1,49.41,45.0,32.0,30
170,2016/6/6,21:30:4,9.0,0.0,0.09,66.85,45.0,32.0,30
171,2016/6/6,21:30:10,9.0,0.0,0.1,40.28,45.0,32.0,30
172,2016/6/6,21:30:16,9.0,0.0,0.1,48.58,45.0,32.0,30
173,2016/6/6,21:30:22,9.0,0.0,0.1,38.62,45.0,32.0,30
174,2016/6/6,21:30:28,9.0,0.0,0.1,43.6,45.0,32.0,30
175,2016/6/6,21:30:34,9.0,0.0,0.1,48.58,45.0,32.0,30
176,2016/6/6,21:30:40,9.0,0.0,0.1,41.11,45.0,32.0,30
177,2016/6/6,21:30:46,9.0,0.0,0.1,41.94,45.0,32.0,30
178,2016/6/6,21:30:52,9.0,0.0,0.1,33.64,45.0,32.0,30
179,2016/6/6,21:30:58,10.0,0.0,0.1,46.92,45.0,32.0,30
180,2016/6/6,21:31:4,9.0,0.0,0.1,36.96,45.0,32.0,30
181,2016/6/6,21:31:10,10.0,0.0,0.1,36.96,45.0,32.0,30
182,2016/6/6,21:31:16,9.0,0.0,0.1,40.28,45.0,32.0,30
183,2016/6/6,21:31:22,10.0,0.0,0.1,41.11,45.0,32.0,30
184,2016/6/6,21:31:28,9.0,0.0,0.1,29.49,45.0,32.0,30
185,2016/6/6,21:31:35,9.0,0.0,0.1,36.96,45.0,32.0,30
186,2016/6/6,21:31:41,10.0,0.0,0.1,39.45,45.0,32.0,30
187,2016/6/6,21:31:47,9.0,0.0,0.1,43.6,45.0,32.0,30
188,2016/6/6,21:31:53,10.0,0.0,0.1,41.94,45.0,32.0,30
189,2016/6/6,21:31:59,10.0,0.0,0.1,36.96,45.0,32.0,30
190,2016/6/6,21:32:5,9.0,0.0,0.1,41.11,45.0,32.0,30
191,2016/6/6,21:32:11,9.0,0.0,0.09,44.43,45.0,32.0,30
192,2016/6/6,21:32:17,8.0,0.0,0.08,40.28,45.0,32.0,30
193,2016/6/6,21:32:23,7.0,0.0,0.08,44.43,45.0,32.0,30
194,2016/6/6,21:32:29,7.0,0.0,0.08,40.28,45.0,32.0,30
195,2016/6/6,21:32:35,7.0,0.0,0.08,50.24,44.0,32.0,30
196,2016/6/6,21:32:41,7.0,0.0,0.07,37.79,44.0,32.0,30
197,2016/6/6,21:32:47,7.0,0.0,0.07,59.37,44.0,32.0,30
198,2016/6/6,21:32:53,7.0,0.0,0.07,41.94,44.0,32.0,30
199,2016/6/6,21:32:59,7.0,0.0,0.07,44.43,44.0,32.0,30
200,2016/6/6,21:33:6,6.0,0.0,0.07,37.79,44.0,32.0,30
201,2016/6/6,21:33:12,7.0,0.0,0.07,30.32,44.0,32.0,30
202,2016/6/6,21:33:18,6.0,0.0,0.07,23.68,44.0,32.0,30
203,2016/6/6,21:33:24,7.0,0.0,0.07,31.15,44.0,32.0,30
204,2016/6/6,21:33:30,6.0,0.0,0.07,30.32,43.0,32.0,30
205,2016/6/6,21:33:36,6.0,0.0,0.07,37.79,42.0,33.0,30
206,2016/6/6,21:33:42,7.0,0.0,0.07,42.77,42.0,33.0,30
207,2016/6/6,21:33:48,6.0,0.0,0.07,45.26,42.0,33.0,30
208,2016/6/6,21:33:54,6.0,0.0,0.07,39.45,42.0,33.0,30
209,2016/6/6,21:34:0,6.0,0.0,0.07,31.15,42.0,33.0,30
210,2016/6/6,21:34:6,7.0,0.0,0.07,51.9,42.0,33.0,30
211,2016/6/6,21:34:12,6.0,0.0,0.07,41.94,42.0,33.0,30
212,2016/6/6,21:34:18,6.0,0.0,0.07,34.47,42.0,33.0,30
213,2016/6/6,21:34:24,6.0,0.0,0.07,33.64,42.0,33.0,30
214,2016/6/6,21:34:30,6.0,0.0,0.07,35.3,41.0,33.0,30
215,2016/6/6,21:34:37,6.0,0.0,0.07,57.71,41.0,33.0,30
216,2016/6/6,21:34:43,7.0,0.0,0.07,50.24,41.0,33.0,30
217,2016/6/6,21:34:49,6.0,0.0,0.07,41.11,41.0,33.0,30
218,2016/6/6,21:34:55,6.0,0.0,0.07,40.28,41.0,33.0,30
219,2016/6/6,21:35:1,6.0,0.0,0.07,37.79,41.0,33.0,30
220,2016/6/6,21:35:7,6.0,0.0,0.07,47.75,41.0,33.0,30
221,2016/6/6,21:35:13,6.0,0.0,0.07,51.07,41.0,33.0,30
222,2016/6/6,21:35:19,6.0,0.0,0.07,53.56,41.0,33.0,30
223,2016/6/6,21:35:25,6.0,0.0,0.07,39.45,40.0,33.0,30
224,2016/6/6,21:35:31,6.0,0.0,0.07,44.43,40.0,33.0,30
225,2016/6/6,21:35:37,6.0,0.0,0.07,51.9,40.0,33.0,30
226,2016/6/6,21:35:43,7.0,0.0,0.07,39.45,40.0,33.0,30
227,2016/6/6,21:35:49,7.0,0.0,0.07,41.11,40.0,33.0,30
228,2016/6/6,21:35:55,7.0,0.0,0.07,43.6,40.0,33.0,30
229,2016/6/6,21:36:1,6.0,0.0,0.07,36.96,40.0,33.0,30
230,2016/6/6,21:36:8,7.0,0.0,0.07,54.39,40.0,33.0,30
231,2016/6/6,21:36:14,6.0,0.0,0.07,27.0,40.0,33.0,30
232,2016/6/6,21:36:20,7.0,0.0,0.07,56.88,40.0,33.0,30
233,2016/6/6,21:36:26,6.0,0.0,0.07,39.45,40.0,33.0,30
234,2016/6/6,21:36:32,6.0,0.0,0.07,41.94,40.0,33.0,30
235,2016/6/6,21:36:38,6.0,0.0,0.07,41.94,40.0,33.0,30
236,2016/6/6,21:36:44,6.0,0.0,0.07,61.87,40.0,33.0,30
237,2016/6/6,21:36:50,6.0,0.0,0.07,27.0,40.0,33.0,30
238,2016/6/6,21:36:56,7.0,0.0,0.07,32.81,40.0,33.0,30
239,2016/6/6,21:37:2,6.0,0.0,0.07,25.34,40.0,33.0,30
240,2016/6/6,21:37:8,6.0,0.0,0.07,41.94,39.0,33.0,30
241,2016/6/6,21:37:14,6.0,0.0,0.07,58.54,40.0,33.0,30
242,2016/6/6,21:37:20,6.0,0.0,0.07,46.92,40.0,33.0,30
243,2016/6/6,21:37:26,6.0,0.0,0.07,49.41,39.0,33.0,30
244,2016/6/6,21:37:32,7.0,0.0,0.07,33.64,39.0,33.0,30
245,2016/6/6,21:37:39,7.0,0.0,0.07,27.0,39.0,33.0,30
246,2016/6/6,21:37:45,6.0,0.0,0.07,40.28,39.0,33.0,30
247,2016/6/6,21:37:51,7.0,0.0,0.07,44.43,39.0,33.0,30
248,2016/6/6,21:37:57,6.0,0.0,0.07,43.6,39.0,33.0,30
249,2016/6/6,21:38:3,7.0,0.0,0.07,32.81,39.0,33.0,30
250,2016/6/6,21:38:9,6.0,0.0,0.07,45.26,39.0,33.0,30
251,2016/6/6,21:38:15,6.0,0.0,0.07,54.39,39.0,33.0,30
252,2016/6/6,21:38:21,7.0,0.0,0.07,32.81,39.0,33.0,30
253,2016/6/6,21:38:27,7.0,0.0,0.07,32.81,39.0,33.0,30
254,2016/6/6,21:38:33,7.0,0.0,0.07,43.6,39.0,33.0,30
255,2016/6/6,21:38:39,6.0,0.0,0.07,42.77,39.0,33.0,30
256,2016/6/6,21:38:45,7.0,0.0,0.07,59.37,39.0,33.0,30
257,2016/6/6,21:38:51,7.0,0.0,0.07,41.94,39.0,33.0,29
258,2016/6/6,21:38:57,7.0,0.0,0.08,57.71,39.0,33.0,30
259,2016/6/6,21:39:3,7.0,0.0,0.07,38.62,39.0,33.0,30
260,2016/6/6,21:39:10,7.0,0.0,0.08,36.13,39.0,33.0,30
261,2016/6/6,21:39:16,7.0,0.0,0.08,44.43,39.0,33.0,30
262,2016/6/6,21:39:22,7.0,0.0,0.07,51.9,39.0,33.0,30
263,2016/6/6,21:39:28,7.0,0.0,0.07,37.79,39.0,33.0,30
264,2016/6/6,21:39:34,7.0,0.0,0.07,39.45,39.0,33.0,30
265,2016/6/6,21:39:40,7.0,0.0,0.08,28.66,39.0,33.0,30
266,2016/6/6,21:39:46,7.0,0.0,0.07,48.58,39.0,33.0,30
267,2016/6/6,21:39:52,7.0,0.0,0.07,55.22,39.0,33.0,30
268,2016/6/6,21:39:58,7.0,0.0,0.08,66.85,39.0,33.0,30
269,2016/6/6,21:40:4,7.0,0.0,0.07,36.96,39.0,33.0,30
270,2016/6/6,21:40:10,7.0,0.0,0.08,54.39,39.0,33.0,30
271,2016/6/6,21:40:16,7.0,0.0,0.08,38.62,39.0,33.0,30
272,2016/6/6,21:40:22,7.0,0.0,0.07,32.81,39.0,33.0,30
273,2016/6/6,21:40:28,7.0,0.0,0.08,36.96,39.0,33.0,30
274,2016/6/6,21:40:34,7.0,0.0,0.08,47.75,39.0,33.0,30
275,2016/6/6,21:40:41,7.0,0.0,0.07,36.96,39.0,33.0,30
276,2016/6/6,21:40:47,7.0,0.0,0.08,41.94,39.0,33.0,30
277,2016/6/6,21:40:53,7.0,0.0,0.08,41.94,39.0,33.0,30
278,2016/6/6,21:40:59,7.0,0.0,0.08,41.11,39.0,33.0,30
279,2016/6/6,21:41:5,7.0,0.0,0.08,31.98,39.0,33.0,29
280,2016/6/6,21:41:11,7.0,0.0,0.08,37.79,39.0,33.0,29
281,2016/6/6,21:41:17,7.0,0.0,0.08,41.94,39.0,33.0,30
282,2016/6/6,21:41:23,7.0,0.0,0.08,61.04,39.0,33.0,30
283,2016/6/6,21:41:29,7.0,0.0,0.07,38.62,39.0,33.0,29
284,2016/6/6,21:41:35,7.0,0.0,0.07,46.09,39.0,33.0,30
285,2016/6/6,21:41:41,7.0,0.0,0.08,31.15,39.0,33.0,29
286,2016/6/6,21:41:47,7.0,0.0,0.08,30.32,39.0,33.0,29
287,2016/6/6,21:41:53,7.0,0.0,0.08,31.15,39.0,33.0,29
288,2016/6/6,21:41:59,7.0,0.0,0.07,39.45,39.0,33.0,30
289,2016/6/6,21:42:5,7.0,0.0,0.08,46.92,39.0,33.0,29
290,2016/6/6,21:42:12,7.0,0.0,0.08,31.98,39.0,33.0,30
291,2016/6/6,21:42:18,7.0,0.0,0.08,39.45,39.0,33.0,30
292,2016/6/6,21:42:24,7.0,0.0,0.08,27.0,39.0,33.0,30
293,2016/6/6,21:42:30,7.0,0.0,0.08,37.79,39.0,33.0,30
294,2016/6/6,21:42:36,7.0,0.0,0.08,46.09,39.0,33.0,30
295,2016/6/6,21:42:42,7.0,0.0,0.08,44.43,39.0,33.0,29
296,2016/6/6,21:42:48,7.0,0.0,0.08,41.94,39.0,33.0,30
297,2016/6/6,21:42:54,7.0,0.0,0.08,42.77,39.0,33.0,29
298,2016/6/6,21:43:0,7.0,0.0,0.08,31.15,39.0,33.0,29
299,2016/6/6,21:43:6,7.0,0.0,0.08,50.24,39.0,33.0,30
300,2016/6/6,21:43:12,7.0,0.0,0.08,34.47,39.0,33.0,29
301,2016/6/6,21:43:18,7.0,0.0,0.08,27.83,39.0,33.0,30
302,2016/6/6,21:43:24,7.0,0.0,0.08,44.43,39.0,33.0,29
303,2016/6/6,21:43:30,7.0,0.0,0.08,34.47,39.0,33.0,30
304,2016/6/6,21:43:36,8.0,0.0,0.08,38.62,39.0,33.0,29
305,2016/6/6,21:43:43,8.0,0.0,0.08,41.11,39.0,33.0,30
306,2016/6/6,21:43:49,7.0,0.0,0.08,40.28,39.0,33.0,30
307,2016/6/6,21:43:55,8.0,0.0,0.08,37.79,39.0,33.0,30
308,2016/6/6,21:44:1,7.0,0.0,0.08,70.17,39.0,33.0,29
309,2016/6/6,21:44:7,7.0,0.0,0.08,33.64,39.0,33.0,29
310,2016/6/6,21:44:13,7.0,0.0,0.08,34.47,39.0,33.0,29
311,2016/6/6,21:44:19,7.0,0.0,0.08,41.94,39.0,33.0,30
312,2016/6/6,21:44:25,7.0,0.0,0.08,66.02,39.0,33.0,30
313,2016/6/6,21:44:31,7.0,0.0,0.08,39.45,39.0,33.0,30
314,2016/6/6,21:44:37,7.0,0.0,0.08,61.87,39.0,33.0,29
315,2016/6/6,21:44:43,7.0,0.0,0.08,26.17,39.0,33.0,29
316,2016/6/6,21:44:49,7.0,0.0,0.08,60.21,39.0,33.0,29
317,2016/6/6,21:44:55,7.0,0.0,0.08,41.11,39.0,33.0,30
318,2016/6/6,21:45:1,7.0,0.0,0.08,42.77,39.0,33.0,29
319,2016/6/6,21:45:7,7.0,0.0,0.08,32.81,39.0,33.0,29
320,2016/6/6,21:45:14,7.0,0.0,0.08,54.39,39.0,33.0,29
321,2016/6/6,21:45:20,7.0,0.0,0.08,46.92,39.0,33.0,29
322,2016/6/6,21:45:26,7.0,0.0,0.08,51.9,39.0,33.0,29
323,2016/6/6,21:45:32,7.0,0.0,0.08,55.22,39.0,33.0,30
324,2016/6/6,21:45:38,7.0,0.0,0.08,34.47,39.0,33.0,30
325,2016/6/6,21:45:44,8.0,0.0,0.08,48.58,39.0,33.0,29
326,2016/6/6,21:45:50,8.0,0.0,0.08,52.73,39.0,33.0,29
327,2016/6/6,21:45:56,7.0,0.0,0.08,59.37,39.0,33.0,29
328,2016/6/6,21:46:2,8.0,0.0,0.08,46.09,39.0,33.0,29
329,2016/6/6,21:46:8,8.0,0.0,0.08,36.96,39.0,33.0,29
330,2016/6/6,21:46:14,8.0,0.0,0.09,31.98,39.0,33.0,29
331,2016/6/6,21:46:20,8.0,0.0,0.08,61.87,39.0,33.0,29
332,2016/6/6,21:46:26,8.0,0.0,0.08,29.49,39.0,33.0,29
333,2016/6/6,21:46:32,8.0,0.0,0.08,27.83,39.0,33.0,29
334,2016/6/6,21:46:38,8.0,0.0,0.08,40.28,39.0,33.0,30
335,2016/6/6,21:46:45,8.0,0.0,0.08,41.11,39.0,33.0,29
336,2016/6/6,21:46:51,7.0,0.0,0.08,51.07,39.0,33.0,29
337,2016/6/6,21:46:57,7.0,0.0,0.08,56.05,39.0,33.0,29
338,2016/6/6,21:47:3,7.0,0.0,0.08,44.43,39.0,33.0,29
339,2016/6/6,21:47:9,7.0,0.0,0.08,49.41,39.0,33.0,29
