,0,1,2,3,4,5,6,7,8,9,10
127628,2036/2/23,17:17:51,8.0,0.0,0.05,12.06,39.0,40.0,104.0,117.84,72
127631,2036/2/23,17:17:51,8.0,0.0,0.04,79.3,36.0,37.0,98.6,103.45,66
127632,2036/2/23,17:18:9,8.0,0.0,0.04,69.34,38.0,40.0,104.0,116.83,53
127662,2036/2/23,17:18:9,8.0,0.0,0.05,80.13,38.0,40.0,104.0,116.83,64
127815,2036/2/23,17:18:9,10.0,0.0,SH,65.19,37.0,40.0,104.0,115.85,74
