,0,1,2,3,4,5,6,7,8,9,10
100930,2016/6/12,0:0:5,6.0,0.0,SH,61.04,30.0,40.0,104.0,109.64,32
100931,2016/6/12,0:0:11,6.0,0.0,SH,67.68,30.0,40.0,104.0,109.64,33
100932,2016/6/12,0:0:17,6.0,0.0,0.05,75.15,30.0,40.0,104.0,109.64,33
100933,2016/6/12,0:0:24,6.0,0.0,0.05,75.98,30.0,40.0,104.0,109.64,29
100934,2016/6/12,0:0:30,6.0,0.0,0.06,89.26,30.0,40.0,104.0,109.64,33
100935,2016/6/12,0:0:36,6.0,0.0,0.05,67.68,30.0,40.0,104.0,109.64,32
100936,2016/6/12,0:0:42,6.0,0.0,0.05,76.81,30.0,40.0,104.0,109.64,31
100937,2016/6/12,0:0:48,6.0,0.0,0.05,59.37,30.0,40.0,104.0,109.64,32
100938,2016/6/12,0:0:54,6.0,0.0,0.05,85.11,30.0,40.0,104.0,109.64,32
100939,2016/6/12,0:1:0,6.0,0.0,0.05,79.3,30.0,40.0,104.0,109.64,33
100940,2016/6/12,0:1:6,6.0,0.0,0.05,66.02,30.0,40.0,104.0,109.64,30
100941,2016/6/12,0:1:12,6.0,0.0,0.05,71.0,30.0,40.0,104.0,109.64,31
100942,2016/6/12,0:1:19,6.0,0.0,0.05,70.17,30.0,40.0,104.0,109.64,33
100943,2016/6/12,0:1:25,7.0,0.0,0.05,82.62,30.0,40.0,104.0,109.64,32
100944,2016/6/12,0:1:31,6.0,0.0,0.06,75.98,30.0,40.0,104.0,109.64,33
100945,2016/6/12,0:1:37,6.0,0.0,0.06,64.36,30.0,40.0,104.0,109.64,31
100946,2016/6/12,0:1:43,7.0,0.0,0.06,73.49,30.0,40.0,104.0,109.64,30
100947,2016/6/12,0:1:49,6.0,0.0,SH,72.66,30.0,40.0,104.0,109.64,33
100948,2016/6/12,0:1:55,6.0,0.0,SH,85.94,30.0,40.0,104.0,109.64,30
100949,2016/6/12,0:2:1,6.0,0.0,SH,61.87,30.0,40.0,104.0,109.64,34
100950,2016/6/12,0:2:8,6.0,0.0,SH,60.21,30.0,40.0,104.0,109.64,33
100951,2016/6/12,0:2:14,6.0,0.0,SH,71.83,30.0,40.0,104.0,109.64,29
100952,2016/6/12,0:2:20,7.0,0.0,SH,56.88,30.0,40.0,104.0,109.64,34
100953,2016/6/12,0:2:26,6.0,0.0,SH,71.83,30.0,40.0,104.0,109.64,33
