,0,1,2,3,4,5,6,7,8,9,10
36907,2016/6/6,0:0:1,8.0,0.0,SH,64.36,38.0,34.0,93.2,94.88,37
36908,2016/6/6,0:0:7,8.0,0.0,SH,74.32,38.0,34.0,93.2,94.88,37
36909,2016/6/6,0:0:13,8.0,0.0,SH,71.83,38.0,34.0,93.2,94.88,36
36910,2016/6/6,0:0:19,8.0,0.0,SH,69.34,38.0,34.0,93.2,94.88,36
36911,2016/6/6,0:0:25,8.0,0.0,SH,67.68,38.0,34.0,93.2,94.88,37
36912,2016/6/6,0:0:31,8.0,0.0,SH,67.68,38.0,34.0,93.2,94.88,37
36913,2016/6/6,0:0:37,8.0,0.0,SH,74.32,38.0,34.0,93.2,94.88,36
36914,2016/6/6,0:0:43,8.0,0.0,0.04,88.43,38.0,34.0,93.2,94.88,36
36915,2016/6/6,0:0:50,8.0,0.0,0.03,63.53,38.0,34.0,93.2,94.88,36
36916,2016/6/6,0:0:56,8.0,0.0,0.03,81.79,38.0,34.0,93.2,94.88,36
36917,2016/6/6,0:1:2,8.0,0.0,0.03,65.19,38.0,34.0,93.2,94.88,36
36918,2016/6/6,0:1:8,8.0,0.0,0.03,82.62,38.0,34.0,93.2,94.88,36
36919,2016/6/6,0:1:14,8.0,0.0,0.03,78.47,38.0,34.0,93.2,94.88,36
36920,2016/6/6,0:1:20,8.0,0.0,0.03,90.92,38.0,33.0,91.4,92.06,36
36921,2016/6/6,0:1:26,8.0,0.0,0.03,66.85,38.0,33.0,91.4,92.06,36
36922,2016/6/6,0:1:32,8.0,0.0,0.03,85.11,38.0,33.0,91.4,92.06,36
36923,2016/6/6,0:1:38,8.0,0.0,0.03,66.85,38.0,33.0,91.4,92.06,36
36924,2016/6/6,0:1:44,8.0,0.0,0.03,89.26,38.0,33.0,91.4,92.06,36
36925,2016/6/6,0:1:50,8.0,0.0,0.03,81.79,38.0,33.0,91.4,92.06,36
36926,2016/6/6,0:1:57,8.0,0.0,0.03,75.98,38.0,33.0,91.4,92.06,36
36927,2016/6/6,0:2:3,8.0,0.0,0.03,83.45,38.0,33.0,91.4,92.06,36
36928,2016/6/6,0:2:9,8.0,0.0,0.03,79.3,38.0,33.0,91.4,92.06,36
36929,2016/6/6,0:2:15,8.0,0.0,SH,72.66,38.0,33.0,91.4,92.06,36
36930,2016/6/6,0:2:21,8.0,0.0,SH,75.98,38.0,33.0,91.4,92.06,37
36931,2016/6/6,0:2:27,8.0,0.0,SH,76.81,38.0,33.0,91.4,92.06,36
36932,2016/6/6,0:2:33,8.0,0.0,SH,71.83,38.0,33.0,91.4,92.06,36
36933,2016/6/6,0:2:39,8.0,0.0,SH,66.85,38.0,33.0,91.4,92.06,36
36934,2016/6/6,0:2:45,8.0,0.0,SH,67.68,38.0,33.0,91.4,92.06,37
36935,2016/6/6,0:2:51,8.0,0.0,SH,69.34,38.0,33.0,91.4,92.06,36
36936,2016/6/6,0:2:57,8.0,0.0,SH,69.34,39.0,33.0,91.4,92.43,37
36937,2016/6/6,0:3:3,8.0,0.0,SH,71.83,38.0,33.0,91.4,92.06,37
36938,2016/6/6,0:3:10,8.0,0.0,SH,62.7,38.0,33.0,91.4,92.06,36
36939,2016/6/6,0:3:16,8.0,0.0,0.04,61.87,39.0,33.0,91.4,92.43,36
36940,2016/6/6,0:3:22,7.0,0.0,0.03,55.22,38.0,33.0,91.4,92.06,36
36941,2016/6/6,0:3:28,7.0,0.0,0.03,63.53,38.0,33.0,91.4,92.06,36
36942,2016/6/6,0:3:34,7.0,0.0,0.03,72.66,38.0,33.0,91.4,92.06,36
36943,2016/6/6,0:3:40,7.0,0.0,0.03,85.11,38.0,33.0,91.4,92.06,36
36944,2016/6/6,0:3:46,7.0,0.0,0.03,66.85,38.0,33.0,91.4,92.06,36
36945,2016/6/6,0:3:52,7.0,0.0,0.03,90.09,39.0,33.0,91.4,92.43,36
36946,2016/6/6,0:3:58,7.0,0.0,0.03,66.85,39.0,33.0,91.4,92.43,36
36947,2016/6/6,0:4:4,7.0,0.0,0.03,60.21,39.0,33.0,91.4,92.43,36
36948,2016/6/6,0:4:10,7.0,0.0,0.03,76.81,38.0,33.0,91.4,92.06,36
36949,2016/6/6,0:4:17,7.0,0.0,0.03,88.43,38.0,33.0,91.4,92.06,36
36950,2016/6/6,0:4:23,7.0,0.0,0.03,68.51,38.0,33.0,91.4,92.06,36
36951,2016/6/6,0:4:29,7.0,0.0,0.03,85.94,38.0,33.0,91.4,92.06,36
36952,2016/6/6,0:4:35,7.0,0.0,0.03,59.37,39.0,33.0,91.4,92.43,36
36953,2016/6/6,0:4:41,7.0,0.0,0.03,73.49,39.0,33.0,91.4,92.43,36
36954,2016/6/6,0:4:47,7.0,0.0,SH,75.15,39.0,33.0,91.4,92.43,37
36955,2016/6/6,0:4:53,7.0,0.0,SH,85.11,39.0,33.0,91.4,92.43,36
36956,2016/6/6,0:4:59,7.0,0.0,SH,67.68,39.0,33.0,91.4,92.43,37
36957,2016/6/6,0:5:5,8.0,0.0,SH,78.47,39.0,33.0,91.4,92.43,36
36958,2016/6/6,0:5:11,7.0,0.0,SH,73.49,39.0,33.0,91.4,92.43,37
36959,2016/6/6,0:5:17,7.0,0.0,SH,70.17,39.0,33.0,91.4,92.43,36
36960,2016/6/6,0:5:23,7.0,0.0,SH,61.04,39.0,33.0,91.4,92.43,36
36961,2016/6/6,0:5:30,7.0,0.0,SH,71.0,39.0,33.0,91.4,92.43,37
36962,2016/6/6,0:5:36,8.0,0.0,SH,71.83,39.0,33.0,91.4,92.43,36
36963,2016/6/6,0:5:42,7.0,0.0,SH,66.85,39.0,33.0,91.4,92.43,37
36964,2016/6/6,0:5:48,8.0,0.0,0.04,63.53,39.0,33.0,91.4,92.43,36
36965,2016/6/6,0:5:54,7.0,0.0,0.03,62.7,39.0,33.0,91.4,92.43,36
36966,2016/6/6,0:6:0,7.0,0.0,0.03,62.7,39.0,33.0,91.4,92.43,36
36967,2016/6/6,0:6:6,7.0,0.0,0.03,57.71,39.0,33.0,91.4,92.43,36
36968,2016/6/6,0:6:12,7.0,0.0,0.03,66.85,39.0,33.0,91.4,92.43,36
36969,2016/6/6,0:6:18,7.0,0.0,0.03,71.83,39.0,33.0,91.4,92.43,36
36970,2016/6/6,0:6:24,7.0,0.0,0.04,75.15,39.0,33.0,91.4,92.43,36
36971,2016/6/6,0:6:30,7.0,0.0,0.03,75.15,39.0,33.0,91.4,92.43,36
36972,2016/6/6,0:6:37,7.0,0.0,0.03,76.81,39.0,33.0,91.4,92.43,36
36973,2016/6/6,0:6:43,7.0,0.0,0.03,64.36,39.0,33.0,91.4,92.43,36
36974,2016/6/6,0:6:49,7.0,0.0,0.03,70.17,39.0,33.0,91.4,92.43,36
36975,2016/6/6,0:6:55,7.0,0.0,0.03,62.7,39.0,33.0,91.4,92.43,36
36976,2016/6/6,0:7:1,7.0,0.0,0.03,75.98,39.0,33.0,91.4,92.43,36
36977,2016/6/6,0:7:7,7.0,0.0,0.03,78.47,39.0,33.0,91.4,92.43,36
36978,2016/6/6,0:7:13,7.0,0.0,0.03,73.49,39.0,33.0,91.4,92.43,36
