,0,1,2,3,4,5,6,7,8,9,10
144303,2016/6/18,11:2:44,17.0,39.16,0.93,53.56,59.0,34.0,93.2,107.17,40
144304,2016/6/18,11:2:50,18.0,46.94,SH,67.68,59.0,34.0,93.2,107.17,40
144305,2016/6/18,11:2:56,17.0,40.63,SH,67.68,59.0,34.0,93.2,107.17,40
144306,2016/6/18,11:3:2,15.0,27.12,SH,56.05,59.0,34.0,93.2,107.17,40
144307,2016/6/18,11:3:8,16.0,30.57,SH,61.87,59.0,34.0,93.2,107.17,40
144308,2016/6/18,11:3:15,18.0,42.14,SH,68.51,59.0,34.0,93.2,107.17,40
144309,2016/6/18,11:3:21,18.0,46.11,SH,64.36,59.0,34.0,93.2,107.17,40
144310,2016/6/18,11:3:27,17.0,36.34,SH,51.9,59.0,34.0,93.2,107.17,40
144311,2016/6/18,11:3:33,18.0,41.38,SH,59.37,59.0,34.0,93.2,107.17,40
144312,2016/6/18,11:3:39,18.0,45.29,SH,75.15,59.0,34.0,93.2,107.17,40
144313,2016/6/18,11:3:45,20.0,61.83,SH,113.33,58.0,34.0,93.2,106.44,40
144314,2016/6/18,11:3:51,19.0,50.37,2.72,65.19,58.0,34.0,93.2,106.44,40
144315,2016/6/18,11:3:58,17.0,35.66,2.01,73.49,58.0,34.0,93.2,106.44,39
144316,2016/6/18,11:4:4,18.0,43.7,2.33,51.07,58.0,34.0,93.2,106.44,40
144317,2016/6/18,11:4:10,16.0,29.97,2.01,71.0,58.0,34.0,93.2,106.44,39
144318,2016/6/18,11:4:16,13.0,16.55,0.93,63.53,58.0,34.0,93.2,106.44,39
144319,2016/6/18,11:4:22,12.0,12.75,0.61,63.53,58.0,34.0,93.2,106.44,39
144320,2016/6/18,11:4:28,11.0,0.0,0.46,51.07,58.0,34.0,93.2,106.44,39
144321,2016/6/18,11:4:34,14.0,19.79,0.61,58.54,58.0,34.0,93.2,106.44,39
144322,2016/6/18,11:4:41,17.0,34.99,0.93,57.71,57.0,35.0,95.0,110.55,39
144323,2016/6/18,11:4:47,17.0,39.89,1.75,73.49,57.0,35.0,95.0,110.55,39
144324,2016/6/18,11:4:53,14.0,18.52,1.05,57.71,57.0,35.0,95.0,110.55,39
144325,2016/6/18,11:4:59,14.0,21.12,0.84,65.19,57.0,35.0,95.0,110.55,39
144326,2016/6/18,11:5:5,12.0,11.54,0.55,65.19,57.0,35.0,95.0,110.55,39
144327,2016/6/18,11:5:11,13.0,17.32,0.55,64.36,56.0,35.0,95.0,109.74,39
144328,2016/6/18,11:5:17,16.0,28.24,0.75,59.37,57.0,35.0,95.0,110.55,39
144329,2016/6/18,11:5:24,16.0,31.78,SH,73.49,57.0,35.0,95.0,110.55,40
144330,2016/6/18,11:5:30,17.0,34.99,SH,68.51,56.0,35.0,95.0,109.74,40
144331,2016/6/18,11:5:36,16.0,33.04,SH,80.96,56.0,35.0,95.0,109.74,40
144332,2016/6/18,11:5:42,17.0,37.03,SH,71.0,56.0,35.0,95.0,109.74,40
144333,2016/6/18,11:5:48,17.0,37.03,SH,57.71,56.0,35.0,95.0,109.74,40
144334,2016/6/18,11:5:54,13.0,16.17,SH,60.21,56.0,35.0,95.0,109.74,39
144335,2016/6/18,11:6:0,17.0,34.33,SH,66.02,56.0,35.0,95.0,109.74,40
144336,2016/6/18,11:6:7,17.0,37.73,SH,69.34,56.0,35.0,95.0,109.74,40
144337,2016/6/18,11:6:13,15.0,27.12,SH,67.68,56.0,35.0,95.0,109.74,40
144338,2016/6/18,11:6:19,16.0,29.38,SH,68.51,56.0,35.0,95.0,109.74,40
144339,2016/6/18,11:6:25,17.0,38.44,1.53,59.37,56.0,35.0,95.0,109.74,39
144340,2016/6/18,11:6:31,12.0,12.13,0.68,66.02,56.0,35.0,95.0,109.74,39
144341,2016/6/18,11:6:37,11.0,0.0,0.46,83.45,55.0,35.0,95.0,108.95,39
144342,2016/6/18,11:6:43,12.0,12.44,0.46,48.58,55.0,35.0,95.0,108.95,39
144343,2016/6/18,11:6:50,14.0,21.12,0.55,79.3,55.0,35.0,95.0,108.95,39
144344,2016/6/18,11:6:56,16.0,27.68,0.75,57.71,55.0,35.0,95.0,108.95,39
144345,2016/6/18,11:7:2,16.0,33.04,1.05,55.22,55.0,35.0,95.0,108.95,39
144346,2016/6/18,11:7:8,16.0,28.81,1.18,64.36,55.0,35.0,95.0,108.95,39
144347,2016/6/18,11:7:14,16.0,28.81,1.18,49.41,55.0,35.0,95.0,108.95,39
144348,2016/6/18,11:7:20,16.0,27.68,1.18,58.54,55.0,36.0,96.8,113.92,39
144349,2016/6/18,11:7:26,16.0,27.68,1.34,51.9,55.0,36.0,96.8,113.92,39
144350,2016/6/18,11:7:33,15.0,23.49,1.05,46.92,55.0,36.0,96.8,113.92,39
144351,2016/6/18,11:7:39,13.0,14.73,0.75,74.32,55.0,36.0,96.8,113.92,39
144352,2016/6/18,11:7:45,12.0,13.38,0.55,59.37,55.0,36.0,96.8,113.92,39
144353,2016/6/18,11:7:51,12.0,13.38,0.50,57.71,55.0,36.0,96.8,113.92,39
144354,2016/6/18,11:7:57,10.0,0.0,SH,61.87,55.0,36.0,96.8,113.92,39
144355,2016/6/18,11:8:3,11.0,10.15,SH,59.37,55.0,36.0,96.8,113.92,39
144356,2016/6/18,11:8:9,11.0,10.42,SH,59.37,54.0,36.0,96.8,113.03,40
144357,2016/6/18,11:8:16,13.0,14.38,SH,63.53,55.0,36.0,96.8,113.92,40
144358,2016/6/18,11:8:22,12.0,12.13,SH,84.28,55.0,36.0,96.8,113.92,40
144359,2016/6/18,11:8:28,13.0,14.04,SH,69.34,54.0,36.0,96.8,113.03,40
144360,2016/6/18,11:8:34,14.0,18.12,SH,72.66,54.0,36.0,96.8,113.03,40
144361,2016/6/18,11:8:40,13.0,15.8,SH,100.88,54.0,36.0,96.8,113.03,40
144362,2016/6/18,11:8:46,13.0,15.08,SH,88.43,54.0,36.0,96.8,113.03,40
144363,2016/6/18,11:8:52,13.0,15.44,SH,67.68,54.0,36.0,96.8,113.03,40
144364,2016/6/18,11:8:59,12.0,10.97,0.39,76.81,54.0,36.0,96.8,113.03,39
144365,2016/6/18,11:9:5,11.0,0.0,0.35,51.9,54.0,36.0,96.8,113.03,39
144366,2016/6/18,11:9:11,11.0,10.69,0.39,68.51,54.0,36.0,96.8,113.03,39
144367,2016/6/18,11:9:17,12.0,12.44,0.46,73.49,54.0,36.0,96.8,113.03,39
144368,2016/6/18,11:9:23,11.0,10.42,0.35,46.09,54.0,36.0,96.8,113.03,39
144369,2016/6/18,11:9:29,11.0,0.0,0.35,86.77,54.0,36.0,96.8,113.03,39
144370,2016/6/18,11:9:35,11.0,0.0,0.33,41.94,53.0,36.0,96.8,112.16,39
144371,2016/6/18,11:9:42,11.0,10.69,0.30,80.13,53.0,36.0,96.8,112.16,39
144372,2016/6/18,11:9:48,11.0,10.15,0.30,65.19,54.0,36.0,96.8,113.03,39
144373,2016/6/18,11:9:54,9.0,0.0,0.24,74.32,53.0,36.0,96.8,112.16,39
144374,2016/6/18,11:10:0,10.0,0.0,0.24,61.87,53.0,36.0,96.8,112.16,39
144375,2016/6/18,11:10:6,10.0,0.0,0.24,66.02,53.0,36.0,96.8,112.16,39
144376,2016/6/18,11:10:12,9.0,0.0,0.19,66.85,53.0,36.0,96.8,112.16,39
144377,2016/6/18,11:10:18,10.0,0.0,0.22,59.37,53.0,36.0,96.8,112.16,39
144378,2016/6/18,11:10:25,10.0,0.0,0.24,90.92,53.0,36.0,96.8,112.16,39
144379,2016/6/18,11:10:31,8.0,0.0,SH,59.37,53.0,36.0,96.8,112.16,39
144380,2016/6/18,11:10:37,9.0,0.0,SH,59.37,53.0,36.0,96.8,112.16,39
144381,2016/6/18,11:10:43,10.0,0.0,SH,64.36,53.0,36.0,96.8,112.16,39
144382,2016/6/18,11:10:49,10.0,0.0,SH,74.32,53.0,36.0,96.8,112.16,39
144383,2016/6/18,11:10:55,10.0,0.0,SH,66.85,53.0,36.0,96.8,112.16,39
144384,2016/6/18,11:11:1,9.0,0.0,SH,67.68,53.0,36.0,96.8,112.16,39
144385,2016/6/18,11:11:8,9.0,0.0,SH,73.49,53.0,36.0,96.8,112.16,39
144386,2016/6/18,11:11:14,9.0,0.0,SH,70.17,53.0,36.0,96.8,112.16,39
144387,2016/6/18,11:11:20,9.0,0.0,SH,64.36,52.0,36.0,96.8,111.3,39
144388,2016/6/18,11:11:26,9.0,0.0,SH,77.64,53.0,36.0,96.8,112.16,40
144389,2016/6/18,11:11:32,8.0,0.0,0.14,63.53,52.0,36.0,96.8,111.3,38
144390,2016/6/18,11:11:38,7.0,0.0,0.09,67.68,52.0,36.0,96.8,111.3,39
144391,2016/6/18,11:11:44,7.0,0.0,0.09,61.04,52.0,36.0,96.8,111.3,39
144392,2016/6/18,11:11:51,7.0,0.0,0.09,63.53,52.0,36.0,96.8,111.3,39
144393,2016/6/18,11:11:57,7.0,0.0,0.08,57.71,52.0,36.0,96.8,111.3,38
144394,2016/6/18,11:12:3,7.0,0.0,0.09,50.24,52.0,36.0,96.8,111.3,38
144395,2016/6/18,11:12:9,8.0,0.0,0.09,66.02,52.0,36.0,96.8,111.3,39
144396,2016/6/18,11:12:15,7.0,0.0,0.08,55.22,52.0,36.0,96.8,111.3,38
144397,2016/6/18,11:12:21,7.0,0.0,0.07,65.19,52.0,36.0,96.8,111.3,39
144398,2016/6/18,11:12:27,7.0,0.0,0.07,77.64,52.0,36.0,96.8,111.3,38
144399,2016/6/18,11:12:34,7.0,0.0,0.07,80.96,52.0,36.0,96.8,111.3,38
144400,2016/6/18,11:12:40,7.0,0.0,0.07,71.0,52.0,36.0,96.8,111.3,39
144401,2016/6/18,11:12:46,7.0,0.0,0.07,73.49,52.0,36.0,96.8,111.3,38
144402,2016/6/18,11:12:52,7.0,0.0,0.07,80.96,52.0,36.0,96.8,111.3,39
144403,2016/6/18,11:12:58,6.0,0.0,0.06,78.47,52.0,36.0,96.8,111.3,38
144404,2016/6/18,11:13:4,6.0,0.0,SH,65.19,51.0,36.0,96.8,110.46,39
144405,2016/6/18,11:13:10,6.0,0.0,SH,72.66,51.0,36.0,96.8,110.46,39
144406,2016/6/18,11:13:17,6.0,0.0,SH,63.53,51.0,36.0,96.8,110.46,40
144407,2016/6/18,11:13:23,6.0,0.0,SH,60.21,51.0,36.0,96.8,110.46,40
144408,2016/6/18,11:13:29,6.0,0.0,SH,85.11,51.0,36.0,96.8,110.46,39
144409,2016/6/18,11:13:35,5.0,0.0,SH,78.47,51.0,36.0,96.8,110.46,39
144410,2016/6/18,11:13:41,5.0,0.0,SH,46.09,51.0,36.0,96.8,110.46,39
144411,2016/6/18,11:13:47,6.0,0.0,SH,74.32,51.0,36.0,96.8,110.46,40
144412,2016/6/18,11:13:53,6.0,0.0,SH,74.32,51.0,36.0,96.8,110.46,39
144413,2016/6/18,11:14:0,6.0,0.0,SH,44.43,51.0,36.0,96.8,110.46,39
144414,2016/6/18,11:14:6,6.0,0.0,0.06,71.0,51.0,36.0,96.8,110.46,39
144415,2016/6/18,11:14:12,6.0,0.0,0.05,66.02,51.0,36.0,96.8,110.46,39
144416,2016/6/18,11:14:18,6.0,0.0,0.05,68.51,51.0,36.0,96.8,110.46,39
144417,2016/6/18,11:14:24,6.0,0.0,0.05,65.19,51.0,36.0,96.8,110.46,39
144418,2016/6/18,11:14:30,6.0,0.0,0.05,71.83,51.0,36.0,96.8,110.46,39
144419,2016/6/18,11:14:37,6.0,0.0,0.03,68.51,51.0,36.0,96.8,110.46,39
144420,2016/6/18,11:14:43,6.0,0.0,0.04,75.98,51.0,36.0,96.8,110.46,39
144421,2016/6/18,11:14:49,5.0,0.0,0.04,67.68,51.0,36.0,96.8,110.46,39
144422,2016/6/18,11:14:55,6.0,0.0,0.04,80.96,51.0,36.0,96.8,110.46,39
144423,2016/6/18,11:15:1,6.0,0.0,0.04,58.54,51.0,36.0,96.8,110.46,39
144424,2016/6/18,11:15:7,6.0,0.0,0.04,71.83,51.0,36.0,96.8,110.46,39
144425,2016/6/18,11:15:13,6.0,0.0,0.04,70.17,50.0,37.0,98.6,114.4,39
144426,2016/6/18,11:15:20,6.0,0.0,0.04,61.04,50.0,37.0,98.6,114.4,39
144427,2016/6/18,11:15:26,6.0,0.0,0.04,61.87,51.0,36.0,96.8,110.46,39
144428,2016/6/18,11:15:32,6.0,0.0,0.04,62.7,50.0,37.0,98.6,114.4,39
144429,2016/6/18,11:15:38,6.0,0.0,SH,66.85,50.0,37.0,98.6,114.4,39
144430,2016/6/18,11:15:44,6.0,0.0,SH,62.7,50.0,37.0,98.6,114.4,40
144431,2016/6/18,11:15:50,6.0,0.0,SH,74.32,50.0,37.0,98.6,114.4,40
144432,2016/6/18,11:15:56,6.0,0.0,SH,65.19,50.0,37.0,98.6,114.4,39
144433,2016/6/18,11:16:3,6.0,0.0,SH,61.04,50.0,37.0,98.6,114.4,39
144434,2016/6/18,11:16:9,6.0,0.0,SH,66.85,50.0,37.0,98.6,114.4,39
144435,2016/6/18,11:16:15,6.0,0.0,SH,71.83,50.0,37.0,98.6,114.4,39
144436,2016/6/18,11:16:21,6.0,0.0,SH,73.49,50.0,37.0,98.6,114.4,39
144437,2016/6/18,11:16:27,6.0,0.0,SH,64.36,50.0,37.0,98.6,114.4,39
144438,2016/6/18,11:16:33,6.0,0.0,SH,77.64,50.0,37.0,98.6,114.4,40
144439,2016/6/18,11:16:39,6.0,0.0,0.04,71.0,50.0,37.0,98.6,114.4,39
144440,2016/6/18,11:16:46,6.0,0.0,0.04,77.64,50.0,37.0,98.6,114.4,39
144441,2016/6/18,11:16:52,6.0,0.0,0.04,69.34,50.0,37.0,98.6,114.4,39
144442,2016/6/18,11:16:58,6.0,0.0,0.04,70.17,50.0,37.0,98.6,114.4,39
144443,2016/6/18,11:17:4,6.0,0.0,0.04,101.71,50.0,37.0,98.6,114.4,39
144444,2016/6/18,11:17:10,6.0,0.0,0.04,56.88,50.0,37.0,98.6,114.4,39
144445,2016/6/18,11:17:16,7.0,0.0,0.05,80.96,50.0,37.0,98.6,114.4,39
144446,2016/6/18,11:17:22,6.0,0.0,0.04,68.51,50.0,37.0,98.6,114.4,39
144447,2016/6/18,11:17:29,7.0,0.0,0.04,83.45,50.0,37.0,98.6,114.4,39
144448,2016/6/18,11:17:35,7.0,0.0,0.05,61.87,50.0,37.0,98.6,114.4,39
144449,2016/6/18,11:17:41,7.0,0.0,0.04,78.47,50.0,37.0,98.6,114.4,39
144450,2016/6/18,11:17:47,7.0,0.0,0.05,49.41,50.0,37.0,98.6,114.4,39
144451,2016/6/18,11:17:53,7.0,0.0,0.05,71.0,50.0,37.0,98.6,114.4,39
144452,2016/6/18,11:17:59,7.0,0.0,0.05,66.85,50.0,37.0,98.6,114.4,39
144453,2016/6/18,11:18:5,7.0,0.0,0.05,46.92,50.0,37.0,98.6,114.4,39
144454,2016/6/18,11:18:12,6.0,0.0,SH,56.88,50.0,37.0,98.6,114.4,39
144455,2016/6/18,11:18:18,6.0,0.0,SH,68.51,50.0,37.0,98.6,114.4,39
144456,2016/6/18,11:18:24,7.0,0.0,SH,64.36,50.0,37.0,98.6,114.4,40
144457,2016/6/18,11:18:30,6.0,0.0,SH,54.39,50.0,37.0,98.6,114.4,40
144458,2016/6/18,11:18:36,6.0,0.0,SH,67.68,50.0,37.0,98.6,114.4,39
144459,2016/6/18,11:18:42,6.0,0.0,SH,68.51,50.0,37.0,98.6,114.4,39
144460,2016/6/18,11:18:48,6.0,0.0,SH,71.0,50.0,37.0,98.6,114.4,39
144461,2016/6/18,11:18:55,6.0,0.0,SH,65.19,50.0,37.0,98.6,114.4,40
144462,2016/6/18,11:19:1,6.0,0.0,SH,69.34,50.0,37.0,98.6,114.4,39
144463,2016/6/18,11:19:7,6.0,0.0,SH,63.53,50.0,37.0,98.6,114.4,39
144464,2016/6/18,11:19:13,6.0,0.0,0.04,71.0,50.0,37.0,98.6,114.4,39
144465,2016/6/18,11:19:19,6.0,0.0,0.04,65.19,50.0,37.0,98.6,114.4,39
144466,2016/6/18,11:19:25,6.0,0.0,0.06,62.7,50.0,37.0,98.6,114.4,39
144467,2016/6/18,11:19:31,6.0,0.0,0.04,64.36,50.0,37.0,98.6,114.4,39
144468,2016/6/18,11:19:38,6.0,0.0,0.04,52.73,50.0,37.0,98.6,114.4,39
144469,2016/6/18,11:19:44,6.0,0.0,0.04,61.87,49.0,37.0,98.6,113.49,39
144470,2016/6/18,11:19:50,6.0,0.0,0.04,52.73,50.0,37.0,98.6,114.4,39
144471,2016/6/18,11:19:56,6.0,0.0,0.04,54.39,50.0,37.0,98.6,114.4,39
144472,2016/6/18,11:20:2,6.0,0.0,0.03,67.68,49.0,37.0,98.6,113.49,39
144473,2016/6/18,11:20:8,5.0,0.0,0.03,72.66,49.0,37.0,98.6,113.49,39
144474,2016/6/18,11:20:14,5.0,0.0,0.03,74.32,49.0,37.0,98.6,113.49,39
144475,2016/6/18,11:20:21,5.0,0.0,0.02,73.49,48.0,37.0,98.6,112.6,39
144476,2016/6/18,11:20:27,5.0,0.0,0.03,66.02,48.0,37.0,98.6,112.6,39
144477,2016/6/18,11:20:33,5.0,0.0,0.03,69.34,47.0,37.0,98.6,111.73,39
144478,2016/6/18,11:20:39,5.0,0.0,0.03,89.26,47.0,37.0,98.6,111.73,39
144479,2016/6/18,11:20:45,5.0,0.0,SH,67.68,47.0,37.0,98.6,111.73,39
144480,2016/6/18,11:20:51,5.0,0.0,SH,56.05,47.0,37.0,98.6,111.73,39
144481,2016/6/18,11:20:57,5.0,0.0,SH,62.7,47.0,37.0,98.6,111.73,39
144482,2016/6/18,11:21:4,5.0,0.0,SH,72.66,47.0,37.0,98.6,111.73,39
144483,2016/6/18,11:21:10,5.0,0.0,SH,57.71,47.0,37.0,98.6,111.73,39
144484,2016/6/18,11:21:16,5.0,0.0,SH,77.64,47.0,37.0,98.6,111.73,40
144485,2016/6/18,11:21:22,5.0,0.0,SH,71.83,47.0,37.0,98.6,111.73,40
144486,2016/6/18,11:21:28,5.0,0.0,SH,71.83,47.0,37.0,98.6,111.73,40
144487,2016/6/18,11:21:34,5.0,0.0,SH,71.0,47.0,37.0,98.6,111.73,39
144488,2016/6/18,11:21:40,5.0,0.0,SH,72.66,47.0,37.0,98.6,111.73,39
144489,2016/6/18,11:21:47,5.0,0.0,0.03,66.02,47.0,37.0,98.6,111.73,39
144490,2016/6/18,11:21:53,5.0,0.0,0.03,66.02,46.0,37.0,98.6,110.87,39
144491,2016/6/18,11:21:59,5.0,0.0,0.03,72.66,47.0,37.0,98.6,111.73,39
144492,2016/6/18,11:22:5,5.0,0.0,0.02,73.49,47.0,37.0,98.6,111.73,39
144493,2016/6/18,11:22:11,5.0,0.0,0.03,69.34,47.0,37.0,98.6,111.73,39
144494,2016/6/18,11:22:17,5.0,0.0,0.03,67.68,47.0,37.0,98.6,111.73,39
144495,2016/6/18,11:22:23,5.0,0.0,0.03,62.7,47.0,37.0,98.6,111.73,39
144496,2016/6/18,11:22:30,5.0,0.0,0.03,65.19,47.0,37.0,98.6,111.73,39
144497,2016/6/18,11:22:36,5.0,0.0,0.03,75.15,47.0,37.0,98.6,111.73,39
144498,2016/6/18,11:22:42,5.0,0.0,0.03,77.64,47.0,37.0,98.6,111.73,39
144499,2016/6/18,11:22:48,5.0,0.0,0.03,66.02,47.0,37.0,98.6,111.73,39
144500,2016/6/18,11:22:54,5.0,0.0,0.03,59.37,47.0,37.0,98.6,111.73,39
144501,2016/6/18,11:23:0,5.0,0.0,0.03,74.32,47.0,37.0,98.6,111.73,39
144502,2016/6/18,11:23:6,5.0,0.0,0.03,67.68,47.0,37.0,98.6,111.73,39
144503,2016/6/18,11:23:13,5.0,0.0,0.03,67.68,47.0,37.0,98.6,111.73,39
144504,2016/6/18,11:23:19,5.0,0.0,SH,56.05,46.0,37.0,98.6,110.87,39
144505,2016/6/18,11:23:25,5.0,0.0,SH,73.49,47.0,37.0,98.6,111.73,39
144506,2016/6/18,11:23:31,5.0,0.0,SH,62.7,46.0,37.0,98.6,110.87,39
144507,2016/6/18,11:23:37,5.0,0.0,SH,59.37,47.0,37.0,98.6,111.73,39
144508,2016/6/18,11:23:43,6.0,0.0,SH,75.98,47.0,37.0,98.6,111.73,40
144509,2016/6/18,11:23:49,5.0,0.0,SH,64.36,46.0,37.0,98.6,110.87,40
