,0,1,2,3,4,5,6,7,8,9,10
131033,2016/6/16,0:0:0,5.0,0.0,0.02,61.87,35.0,36.0,96.8,99.55,71
131034,2016/6/16,0:0:6,5.0,0.0,0.03,72.66,35.0,36.0,96.8,99.55,70
131035,2016/6/16,0:0:13,5.0,0.0,0.02,65.19,35.0,36.0,96.8,99.55,68
131036,2016/6/16,0:0:19,5.0,0.0,0.02,59.37,35.0,36.0,96.8,99.55,71
131037,2016/6/16,0:0:25,5.0,0.0,0.02,57.71,35.0,36.0,96.8,99.55,70
131038,2016/6/16,0:0:31,5.0,0.0,SH,52.73,35.0,36.0,96.8,99.55,71
131039,2016/6/16,0:0:37,6.0,0.0,SH,65.19,35.0,36.0,96.8,99.55,68
131040,2016/6/16,0:0:43,5.0,0.0,SH,66.02,35.0,36.0,96.8,99.55,71
131041,2016/6/16,0:0:49,5.0,0.0,SH,38.62,35.0,36.0,96.8,99.55,72
131042,2016/6/16,0:0:56,5.0,0.0,SH,63.53,35.0,36.0,96.8,99.55,70
131043,2016/6/16,0:1:2,5.0,0.0,SH,59.37,35.0,35.0,95.0,96.49,70
131044,2016/6/16,0:1:8,5.0,0.0,SH,75.15,35.0,36.0,96.8,99.55,71
131045,2016/6/16,0:1:14,5.0,0.0,SH,66.85,35.0,35.0,95.0,96.49,71
131046,2016/6/16,0:1:20,5.0,0.0,SH,72.66,35.0,35.0,95.0,96.49,69
131047,2016/6/16,0:1:26,5.0,0.0,SH,66.02,35.0,36.0,96.8,99.55,67
131048,2016/6/16,0:1:32,5.0,0.0,0.03,64.36,35.0,36.0,96.8,99.55,67
131049,2016/6/16,0:1:39,5.0,0.0,0.03,49.41,35.0,36.0,96.8,99.55,67
131050,2016/6/16,0:1:45,5.0,0.0,0.03,58.54,35.0,36.0,96.8,99.55,68
131051,2016/6/16,0:1:51,5.0,0.0,0.03,72.66,35.0,36.0,96.8,99.55,67
131052,2016/6/16,0:1:57,5.0,0.0,0.02,70.17,35.0,36.0,96.8,99.55,67
131053,2016/6/16,0:2:3,5.0,0.0,0.03,75.98,35.0,36.0,96.8,99.55,67
131054,2016/6/16,0:2:9,5.0,0.0,0.03,64.36,35.0,36.0,96.8,99.55,67
131055,2016/6/16,0:2:15,5.0,0.0,0.02,71.0,35.0,36.0,96.8,99.55,67
131056,2016/6/16,0:2:21,5.0,0.0,0.03,61.04,35.0,36.0,96.8,99.55,68
131057,2016/6/16,0:2:28,5.0,0.0,0.03,77.64,36.0,36.0,96.8,100.09,69
131058,2016/6/16,0:2:34,6.0,0.0,0.03,59.37,35.0,36.0,96.8,99.55,71
131059,2016/6/16,0:2:40,6.0,0.0,0.03,64.36,35.0,36.0,96.8,99.55,71
131060,2016/6/16,0:2:46,5.0,0.0,0.03,60.21,35.0,36.0,96.8,99.55,70
131061,2016/6/16,0:2:52,5.0,0.0,0.02,56.88,35.0,36.0,96.8,99.55,70
131062,2016/6/16,0:2:58,5.0,0.0,0.03,56.88,35.0,36.0,96.8,99.55,67
131063,2016/6/16,0:3:4,5.0,0.0,SH,66.02,35.0,36.0,96.8,99.55,67
131064,2016/6/16,0:3:11,6.0,0.0,SH,74.32,35.0,36.0,96.8,99.55,68
131065,2016/6/16,0:3:17,6.0,0.0,SH,59.37,35.0,36.0,96.8,99.55,69
131066,2016/6/16,0:3:23,6.0,0.0,SH,53.56,35.0,36.0,96.8,99.55,71
131067,2016/6/16,0:3:29,6.0,0.0,SH,61.04,35.0,36.0,96.8,99.55,71
131068,2016/6/16,0:3:35,6.0,0.0,SH,58.54,35.0,36.0,96.8,99.55,70
131069,2016/6/16,0:3:41,6.0,0.0,SH,61.87,35.0,36.0,96.8,99.55,68
131070,2016/6/16,0:3:47,6.0,0.0,SH,51.07,35.0,36.0,96.8,99.55,71
131071,2016/6/16,0:3:53,6.0,0.0,SH,47.75,35.0,36.0,96.8,99.55,72
131072,2016/6/16,0:4:0,6.0,0.0,SH,58.54,35.0,36.0,96.8,99.55,70
131073,2016/6/16,0:4:6,6.0,0.0,0.03,70.17,35.0,36.0,96.8,99.55,69
131074,2016/6/16,0:4:12,6.0,0.0,0.03,68.51,35.0,36.0,96.8,99.55,71
131075,2016/6/16,0:4:18,5.0,0.0,0.03,56.88,35.0,36.0,96.8,99.55,68
131076,2016/6/16,0:4:24,6.0,0.0,0.03,61.04,35.0,36.0,96.8,99.55,70
131077,2016/6/16,0:4:30,6.0,0.0,0.03,80.13,35.0,36.0,96.8,99.55,66
131078,2016/6/16,0:4:36,6.0,0.0,0.03,89.26,35.0,36.0,96.8,99.55,70
131079,2016/6/16,0:4:43,6.0,0.0,0.03,73.49,35.0,36.0,96.8,99.55,69
131080,2016/6/16,0:4:49,5.0,0.0,0.03,46.09,35.0,36.0,96.8,99.55,69
131081,2016/6/16,0:4:55,6.0,0.0,0.03,58.54,35.0,36.0,96.8,99.55,70
131082,2016/6/16,0:5:1,6.0,0.0,0.03,70.17,35.0,36.0,96.8,99.55,68
131083,2016/6/16,0:5:7,6.0,0.0,0.03,51.07,35.0,36.0,96.8,99.55,70
131084,2016/6/16,0:5:13,6.0,0.0,0.03,77.64,35.0,36.0,96.8,99.55,70
131085,2016/6/16,0:5:19,6.0,0.0,0.03,61.04,35.0,36.0,96.8,99.55,68
131086,2016/6/16,0:5:26,6.0,0.0,0.03,75.98,35.0,36.0,96.8,99.55,68
131087,2016/6/16,0:5:32,6.0,0.0,0.03,64.36,35.0,36.0,96.8,99.55,70
131088,2016/6/16,0:5:38,5.0,0.0,SH,79.3,35.0,36.0,96.8,99.55,72
131089,2016/6/16,0:5:44,6.0,0.0,SH,67.68,35.0,36.0,96.8,99.55,70
131090,2016/6/16,0:5:50,6.0,0.0,SH,56.88,35.0,36.0,96.8,99.55,69
131091,2016/6/16,0:5:56,6.0,0.0,SH,72.66,35.0,36.0,96.8,99.55,72
131092,2016/6/16,0:6:2,5.0,0.0,SH,72.66,35.0,36.0,96.8,99.55,71
131093,2016/6/16,0:6:8,6.0,0.0,SH,68.51,35.0,35.0,95.0,96.49,69
131094,2016/6/16,0:6:15,6.0,0.0,SH,63.53,35.0,35.0,95.0,96.49,70
131095,2016/6/16,0:6:21,6.0,0.0,SH,73.49,35.0,35.0,95.0,96.49,72
131096,2016/6/16,0:6:27,6.0,0.0,SH,51.9,35.0,35.0,95.0,96.49,68
131097,2016/6/16,0:6:33,6.0,0.0,SH,60.21,35.0,36.0,96.8,99.55,72
131098,2016/6/16,0:6:39,6.0,0.0,0.03,69.34,35.0,36.0,96.8,99.55,68
131099,2016/6/16,0:6:45,6.0,0.0,0.03,54.39,35.0,36.0,96.8,99.55,68
131100,2016/6/16,0:6:51,6.0,0.0,0.03,56.88,35.0,36.0,96.8,99.55,71
131101,2016/6/16,0:6:58,6.0,0.0,0.03,78.47,35.0,36.0,96.8,99.55,68
131102,2016/6/16,0:7:4,6.0,0.0,0.03,65.19,35.0,36.0,96.8,99.55,70
131103,2016/6/16,0:7:10,6.0,0.0,0.03,64.36,35.0,36.0,96.8,99.55,67
131104,2016/6/16,0:7:16,6.0,0.0,0.03,71.0,35.0,36.0,96.8,99.55,70
131105,2016/6/16,0:7:22,6.0,0.0,0.03,63.53,35.0,36.0,96.8,99.55,67
131106,2016/6/16,0:7:28,6.0,0.0,0.03,61.04,35.0,36.0,96.8,99.55,71
131107,2016/6/16,0:7:34,6.0,0.0,0.03,53.56,35.0,36.0,96.8,99.55,66
131108,2016/6/16,0:7:40,5.0,0.0,0.03,57.71,35.0,36.0,96.8,99.55,70
131109,2016/6/16,0:7:47,6.0,0.0,0.03,61.04,35.0,36.0,96.8,99.55,68
131110,2016/6/16,0:7:53,6.0,0.0,0.03,51.9,35.0,36.0,96.8,99.55,69
131111,2016/6/16,0:7:59,6.0,0.0,0.03,54.39,35.0,36.0,96.8,99.55,71
131112,2016/6/16,0:8:5,6.0,0.0,0.03,61.87,35.0,36.0,96.8,99.55,66
131113,2016/6/16,0:8:11,5.0,0.0,SH,55.22,35.0,36.0,96.8,99.55,71
131114,2016/6/16,0:8:17,6.0,0.0,SH,84.28,35.0,36.0,96.8,99.55,69
131115,2016/6/16,0:8:23,6.0,0.0,SH,68.51,35.0,36.0,96.8,99.55,71
131116,2016/6/16,0:8:30,6.0,0.0,SH,66.02,35.0,36.0,96.8,99.55,72
131117,2016/6/16,0:8:36,6.0,0.0,SH,61.87,35.0,36.0,96.8,99.55,69
131118,2016/6/16,0:8:42,6.0,0.0,SH,55.22,35.0,36.0,96.8,99.55,72
131119,2016/6/16,0:8:48,6.0,0.0,SH,68.51,35.0,36.0,96.8,99.55,68
131120,2016/6/16,0:8:54,6.0,0.0,SH,66.02,35.0,36.0,96.8,99.55,72
131121,2016/6/16,0:9:0,6.0,0.0,SH,67.68,35.0,36.0,96.8,99.55,69
131122,2016/6/16,0:9:6,6.0,0.0,SH,47.75,35.0,36.0,96.8,99.55,71
131123,2016/6/16,0:9:12,6.0,0.0,0.03,46.92,35.0,36.0,96.8,99.55,70
131124,2016/6/16,0:9:19,6.0,0.0,0.03,75.98,35.0,36.0,96.8,99.55,68
131125,2016/6/16,0:9:25,6.0,0.0,0.03,46.09,35.0,36.0,96.8,99.55,70
131126,2016/6/16,0:9:31,6.0,0.0,0.03,66.02,35.0,36.0,96.8,99.55,70
131127,2016/6/16,0:9:37,6.0,0.0,0.03,56.05,35.0,36.0,96.8,99.55,70
131128,2016/6/16,0:9:43,6.0,0.0,0.03,71.83,35.0,36.0,96.8,99.55,67
131129,2016/6/16,0:9:49,5.0,0.0,0.03,72.66,35.0,36.0,96.8,99.55,70
131130,2016/6/16,0:9:55,5.0,0.0,0.03,70.17,35.0,36.0,96.8,99.55,70
131131,2016/6/16,0:10:2,5.0,0.0,0.03,80.13,35.0,36.0,96.8,99.55,67
131132,2016/6/16,0:10:8,5.0,0.0,0.03,87.6,35.0,36.0,96.8,99.55,69
131133,2016/6/16,0:10:14,5.0,0.0,0.03,85.94,35.0,36.0,96.8,99.55,70
131134,2016/6/16,0:10:20,6.0,0.0,0.03,75.98,35.0,36.0,96.8,99.55,70
131135,2016/6/16,0:10:26,6.0,0.0,0.03,79.3,35.0,36.0,96.8,99.55,66
131136,2016/6/16,0:10:32,6.0,0.0,0.03,82.62,35.0,36.0,96.8,99.55,71
131137,2016/6/16,0:10:38,6.0,0.0,0.03,62.7,35.0,36.0,96.8,99.55,70
131138,2016/6/16,0:10:45,6.0,0.0,SH,59.37,35.0,36.0,96.8,99.55,70
131139,2016/6/16,0:10:51,6.0,0.0,SH,71.0,35.0,36.0,96.8,99.55,70
131140,2016/6/16,0:10:57,6.0,0.0,SH,64.36,35.0,36.0,96.8,99.55,72
131141,2016/6/16,0:11:3,6.0,0.0,SH,67.68,35.0,36.0,96.8,99.55,68
131142,2016/6/16,0:11:9,6.0,0.0,SH,63.53,35.0,36.0,96.8,99.55,71
131143,2016/6/16,0:11:15,6.0,0.0,SH,50.24,35.0,36.0,96.8,99.55,68
131144,2016/6/16,0:11:21,6.0,0.0,SH,62.7,35.0,36.0,96.8,99.55,71
131145,2016/6/16,0:11:27,6.0,0.0,SH,56.88,35.0,36.0,96.8,99.55,67
131146,2016/6/16,0:11:34,6.0,0.0,SH,72.66,35.0,36.0,96.8,99.55,71
131147,2016/6/16,0:11:40,5.0,0.0,SH,56.05,35.0,36.0,96.8,99.55,69
131148,2016/6/16,0:11:46,6.0,0.0,0.03,66.85,35.0,36.0,96.8,99.55,70
131149,2016/6/16,0:11:52,6.0,0.0,0.04,80.96,35.0,36.0,96.8,99.55,70
131150,2016/6/16,0:11:58,5.0,0.0,0.03,64.36,35.0,36.0,96.8,99.55,67
131151,2016/6/16,0:12:4,6.0,0.0,0.03,73.49,35.0,36.0,96.8,99.55,70
131152,2016/6/16,0:12:10,5.0,0.0,0.03,61.87,35.0,36.0,96.8,99.55,70
131153,2016/6/16,0:12:17,5.0,0.0,0.03,58.54,35.0,36.0,96.8,99.55,66
131154,2016/6/16,0:12:23,6.0,0.0,0.03,65.19,35.0,36.0,96.8,99.55,67
131155,2016/6/16,0:12:29,5.0,0.0,0.03,85.11,35.0,36.0,96.8,99.55,70
131156,2016/6/16,0:12:35,5.0,0.0,0.03,77.64,35.0,36.0,96.8,99.55,70
131157,2016/6/16,0:12:41,5.0,0.0,0.02,66.85,35.0,35.0,95.0,96.49,69
131158,2016/6/16,0:12:47,5.0,0.0,0.03,63.53,35.0,35.0,95.0,96.49,67
131159,2016/6/16,0:12:53,5.0,0.0,0.03,56.88,35.0,35.0,95.0,96.49,69
131160,2016/6/16,0:13:0,5.0,0.0,0.03,62.7,35.0,35.0,95.0,96.49,70
131161,2016/6/16,0:13:6,5.0,0.0,0.03,65.19,35.0,35.0,95.0,96.49,70
