,0,1,2,3,4,5,6,7,8,9,10
24797,2016/6/1,14:2:37,1.0,0.0,inf,-90.04,30.0,36.0,96.8,97.09,38
24798,2016/6/1,14:2:43,9.0,0.0,SH,60.21,31.0,36.0,96.8,97.55,37
24799,2016/6/1,14:2:49,10.0,0.0,SH,66.85,31.0,36.0,96.8,97.55,36
24800,2016/6/1,14:2:55,9.0,0.0,SH,63.53,31.0,36.0,96.8,97.55,36
24801,2016/6/1,14:3:1,8.0,0.0,SH,78.47,31.0,36.0,96.8,97.55,36
24802,2016/6/1,14:3:7,8.0,0.0,SH,72.66,31.0,36.0,96.8,97.55,35
24803,2016/6/1,14:3:13,7.0,0.0,SH,65.19,31.0,36.0,96.8,97.55,35
24804,2016/6/1,14:3:19,7.0,0.0,SH,75.98,31.0,36.0,96.8,97.55,36
24805,2016/6/1,14:3:25,7.0,0.0,SH,66.85,31.0,36.0,96.8,97.55,35
24806,2016/6/1,14:3:32,6.0,0.0,SH,64.36,31.0,36.0,96.8,97.55,36
24807,2016/6/1,14:3:38,6.0,0.0,SH,80.13,31.0,36.0,96.8,97.55,35
24808,2016/6/1,14:3:44,6.0,0.0,0.03,63.53,31.0,36.0,96.8,97.55,35
24809,2016/6/1,14:3:50,6.0,0.0,0.03,68.51,31.0,36.0,96.8,97.55,35
24810,2016/6/1,14:3:56,6.0,0.0,0.03,75.15,31.0,36.0,96.8,97.55,35
24811,2016/6/1,14:4:2,6.0,0.0,0.03,69.34,31.0,36.0,96.8,97.55,35
24812,2016/6/1,14:4:8,6.0,0.0,0.02,80.96,31.0,36.0,96.8,97.55,35
24813,2016/6/1,14:4:14,6.0,0.0,0.02,75.98,31.0,36.0,96.8,97.55,35
24814,2016/6/1,14:4:20,6.0,0.0,0.03,81.79,31.0,36.0,96.8,97.55,35
24815,2016/6/1,14:4:26,6.0,0.0,0.02,68.51,31.0,36.0,96.8,97.55,35
24816,2016/6/1,14:4:32,6.0,0.0,0.02,74.32,31.0,36.0,96.8,97.55,35
24817,2016/6/1,14:4:38,6.0,0.0,0.03,77.64,31.0,36.0,96.8,97.55,35
24818,2016/6/1,14:4:45,6.0,0.0,0.02,86.77,30.0,37.0,98.6,99.95,35
24819,2016/6/1,14:4:51,6.0,0.0,0.02,73.49,30.0,37.0,98.6,99.95,35
24820,2016/6/1,14:4:57,6.0,0.0,0.02,90.09,30.0,37.0,98.6,99.95,35
24821,2016/6/1,14:5:3,6.0,0.0,0.02,70.17,30.0,37.0,98.6,99.95,35
24822,2016/6/1,14:5:9,6.0,0.0,0.02,76.81,30.0,37.0,98.6,99.95,35
24823,2016/6/1,14:5:15,6.0,0.0,SH,70.17,30.0,37.0,98.6,99.95,36
24824,2016/6/1,14:5:21,6.0,0.0,SH,63.53,30.0,37.0,98.6,99.95,35
24825,2016/6/1,14:5:27,6.0,0.0,SH,74.32,30.0,37.0,98.6,99.95,35
24826,2016/6/1,14:5:33,6.0,0.0,SH,66.85,30.0,37.0,98.6,99.95,35
24827,2016/6/1,14:5:39,6.0,0.0,SH,73.49,30.0,37.0,98.6,99.95,36
24828,2016/6/1,14:5:45,6.0,0.0,SH,70.17,30.0,37.0,98.6,99.95,35
24829,2016/6/1,14:5:51,6.0,0.0,SH,67.68,30.0,37.0,98.6,99.95,35
24830,2016/6/1,14:5:58,6.0,0.0,SH,61.87,30.0,37.0,98.6,99.95,35
24831,2016/6/1,14:6:4,6.0,0.0,SH,66.02,30.0,37.0,98.6,99.95,35
24832,2016/6/1,14:6:10,6.0,0.0,SH,59.37,30.0,37.0,98.6,99.95,35
24833,2016/6/1,14:6:16,6.0,0.0,0.03,67.68,30.0,37.0,98.6,99.95,35
24834,2016/6/1,14:6:22,6.0,0.0,0.03,82.62,30.0,37.0,98.6,99.95,35
24835,2016/6/1,14:6:28,6.0,0.0,0.02,77.64,30.0,38.0,100.4,103.0,35
24836,2016/6/1,14:6:34,6.0,0.0,0.02,70.17,30.0,38.0,100.4,103.0,35
24837,2016/6/1,14:6:40,6.0,0.0,0.03,75.98,30.0,38.0,100.4,103.0,35
24838,2016/6/1,14:6:46,6.0,0.0,0.03,79.3,30.0,38.0,100.4,103.0,35
24839,2016/6/1,14:6:52,6.0,0.0,0.03,64.36,30.0,38.0,100.4,103.0,35
24840,2016/6/1,14:6:58,6.0,0.0,0.03,86.77,30.0,38.0,100.4,103.0,35
24841,2016/6/1,14:7:4,6.0,0.0,0.03,136.57,30.0,38.0,100.4,103.0,35
24842,2016/6/1,14:7:11,6.0,0.0,0.03,70.17,30.0,38.0,100.4,103.0,35
24843,2016/6/1,14:7:17,6.0,0.0,0.03,74.32,30.0,38.0,100.4,103.0,34
