,0,1,2,3,4,5,6,7,8,9,10
86822,2016/6/11,0:0:3,7.0,0.0,0.07,73.49,31.0,39.0,102.2,106.94,27
86823,2016/6/11,0:0:9,7.0,0.0,0.07,49.41,31.0,39.0,102.2,106.94,26
86824,2016/6/11,0:0:15,7.0,0.0,0.07,70.17,31.0,39.0,102.2,106.94,28
86825,2016/6/11,0:0:21,7.0,0.0,SH,68.51,32.0,39.0,102.2,107.68,29
86826,2016/6/11,0:0:27,7.0,0.0,SH,88.43,31.0,39.0,102.2,106.94,26
86827,2016/6/11,0:0:33,7.0,0.0,SH,79.3,31.0,39.0,102.2,106.94,27
86828,2016/6/11,0:0:40,7.0,0.0,SH,75.98,31.0,39.0,102.2,106.94,29
86829,2016/6/11,0:0:46,7.0,0.0,SH,81.79,31.0,39.0,102.2,106.94,24
86830,2016/6/11,0:0:52,7.0,0.0,SH,142.38,31.0,39.0,102.2,106.94,29
86831,2016/6/11,0:0:58,7.0,0.0,SH,79.3,31.0,39.0,102.2,106.94,29
86832,2016/6/11,0:1:4,7.0,0.0,SH,77.64,31.0,39.0,102.2,106.94,27
86833,2016/6/11,0:1:10,7.0,0.0,SH,68.51,31.0,39.0,102.2,106.94,28
86834,2016/6/11,0:1:16,7.0,0.0,SH,75.15,31.0,39.0,102.2,106.94,24
86835,2016/6/11,0:1:22,7.0,0.0,0.08,105.86,31.0,39.0,102.2,106.94,29
86836,2016/6/11,0:1:28,7.0,0.0,0.07,81.79,31.0,39.0,102.2,106.94,28
86837,2016/6/11,0:1:35,7.0,0.0,0.07,66.02,31.0,39.0,102.2,106.94,29
86838,2016/6/11,0:1:41,7.0,0.0,0.07,63.53,31.0,39.0,102.2,106.94,26
86839,2016/6/11,0:1:47,7.0,0.0,0.07,68.51,31.0,39.0,102.2,106.94,27
86840,2016/6/11,0:1:53,7.0,0.0,0.09,84.28,31.0,39.0,102.2,106.94,25
86841,2016/6/11,0:1:59,7.0,0.0,0.07,85.94,31.0,39.0,102.2,106.94,29
86842,2016/6/11,0:2:5,7.0,0.0,0.07,66.02,31.0,39.0,102.2,106.94,27
86843,2016/6/11,0:2:11,7.0,0.0,0.07,79.3,31.0,39.0,102.2,106.94,28
86844,2016/6/11,0:2:17,7.0,0.0,0.07,71.83,31.0,39.0,102.2,106.94,29
86845,2016/6/11,0:2:23,7.0,0.0,0.07,75.98,31.0,39.0,102.2,106.94,24
86846,2016/6/11,0:2:30,7.0,0.0,0.07,61.87,31.0,39.0,102.2,106.94,28
86847,2016/6/11,0:2:36,7.0,0.0,0.07,71.0,31.0,39.0,102.2,106.94,29
86848,2016/6/11,0:2:42,7.0,0.0,0.07,71.0,31.0,39.0,102.2,106.94,25
86849,2016/6/11,0:2:48,7.0,0.0,0.07,68.51,31.0,39.0,102.2,106.94,27
86850,2016/6/11,0:2:54,7.0,0.0,SH,70.17,31.0,39.0,102.2,106.94,26
86851,2016/6/11,0:3:0,7.0,0.0,SH,66.02,31.0,39.0,102.2,106.94,26
86852,2016/6/11,0:3:6,7.0,0.0,SH,70.17,31.0,39.0,102.2,106.94,28
86853,2016/6/11,0:3:12,7.0,0.0,SH,86.77,31.0,39.0,102.2,106.94,29
86854,2016/6/11,0:3:18,7.0,0.0,SH,65.19,31.0,39.0,102.2,106.94,26
86855,2016/6/11,0:3:25,7.0,0.0,SH,75.98,31.0,39.0,102.2,106.94,28
86856,2016/6/11,0:3:31,7.0,0.0,SH,71.0,31.0,39.0,102.2,106.94,28
86857,2016/6/11,0:3:37,7.0,0.0,SH,67.68,31.0,39.0,102.2,106.94,24
86858,2016/6/11,0:3:43,7.0,0.0,SH,98.39,31.0,39.0,102.2,106.94,28
86859,2016/6/11,0:3:49,7.0,0.0,SH,64.36,31.0,39.0,102.2,106.94,25
86860,2016/6/11,0:3:55,7.0,0.0,0.08,83.45,31.0,39.0,102.2,106.94,28
86861,2016/6/11,0:4:1,7.0,0.0,0.07,52.73,31.0,39.0,102.2,106.94,28
86862,2016/6/11,0:4:7,7.0,0.0,0.07,71.83,31.0,39.0,102.2,106.94,29
86863,2016/6/11,0:4:13,7.0,0.0,0.07,79.3,31.0,39.0,102.2,106.94,29
86864,2016/6/11,0:4:20,7.0,0.0,0.07,74.32,31.0,39.0,102.2,106.94,24
86865,2016/6/11,0:4:26,7.0,0.0,0.09,88.43,31.0,39.0,102.2,106.94,28
86866,2016/6/11,0:4:32,7.0,0.0,0.07,85.94,31.0,39.0,102.2,106.94,28
86867,2016/6/11,0:4:38,7.0,0.0,0.07,103.37,31.0,39.0,102.2,106.94,24
86868,2016/6/11,0:4:44,7.0,0.0,0.07,72.66,31.0,39.0,102.2,106.94,29
86869,2016/6/11,0:4:50,7.0,0.0,0.07,58.54,31.0,39.0,102.2,106.94,29
86870,2016/6/11,0:4:56,7.0,0.0,0.06,80.13,31.0,39.0,102.2,106.94,24
86871,2016/6/11,0:5:2,7.0,0.0,0.07,75.98,31.0,39.0,102.2,106.94,29
86872,2016/6/11,0:5:9,7.0,0.0,0.07,78.47,31.0,39.0,102.2,106.94,28
86873,2016/6/11,0:5:15,7.0,0.0,0.07,65.19,31.0,39.0,102.2,106.94,28
86874,2016/6/11,0:5:21,7.0,0.0,0.07,80.96,31.0,39.0,102.2,106.94,26
86875,2016/6/11,0:5:27,7.0,0.0,SH,61.04,31.0,39.0,102.2,106.94,28
86876,2016/6/11,0:5:33,7.0,0.0,SH,64.36,31.0,39.0,102.2,106.94,27
86877,2016/6/11,0:5:39,7.0,0.0,SH,56.88,31.0,39.0,102.2,106.94,29
86878,2016/6/11,0:5:45,7.0,0.0,SH,67.68,31.0,39.0,102.2,106.94,28
86879,2016/6/11,0:5:51,7.0,0.0,SH,63.53,31.0,39.0,102.2,106.94,24
86880,2016/6/11,0:5:57,7.0,0.0,SH,75.15,31.0,39.0,102.2,106.94,30
86881,2016/6/11,0:6:4,7.0,0.0,SH,73.49,31.0,39.0,102.2,106.94,28
86882,2016/6/11,0:6:10,7.0,0.0,SH,67.68,31.0,39.0,102.2,106.94,25
86883,2016/6/11,0:6:16,7.0,0.0,SH,56.88,31.0,39.0,102.2,106.94,29
86884,2016/6/11,0:6:22,7.0,0.0,SH,64.36,31.0,39.0,102.2,106.94,29
86885,2016/6/11,0:6:28,7.0,0.0,0.08,68.51,31.0,39.0,102.2,106.94,26
86886,2016/6/11,0:6:34,7.0,0.0,0.08,85.94,31.0,39.0,102.2,106.94,25
86887,2016/6/11,0:6:40,7.0,0.0,0.08,82.62,31.0,39.0,102.2,106.94,29
86888,2016/6/11,0:6:46,7.0,0.0,0.08,70.17,31.0,39.0,102.2,106.94,28
86889,2016/6/11,0:6:52,7.0,0.0,0.07,72.66,31.0,39.0,102.2,106.94,28
86890,2016/6/11,0:6:59,7.0,0.0,0.07,69.34,31.0,39.0,102.2,106.94,28
86891,2016/6/11,0:7:5,7.0,0.0,0.07,57.71,31.0,39.0,102.2,106.94,29
86892,2016/6/11,0:7:11,7.0,0.0,0.09,64.36,31.0,39.0,102.2,106.94,26
86893,2016/6/11,0:7:17,7.0,0.0,0.06,78.47,31.0,39.0,102.2,106.94,25
86894,2016/6/11,0:7:23,7.0,0.0,0.07,67.68,31.0,39.0,102.2,106.94,29
86895,2016/6/11,0:7:29,7.0,0.0,0.07,70.17,31.0,39.0,102.2,106.94,27
86896,2016/6/11,0:7:35,7.0,0.0,0.07,68.51,31.0,39.0,102.2,106.94,28
86897,2016/6/11,0:7:41,7.0,0.0,0.07,67.68,31.0,39.0,102.2,106.94,27
86898,2016/6/11,0:7:47,7.0,0.0,0.06,71.83,31.0,39.0,102.2,106.94,28
86899,2016/6/11,0:7:54,7.0,0.0,0.07,80.13,31.0,39.0,102.2,106.94,29
86900,2016/6/11,0:8:0,7.0,0.0,SH,72.66,31.0,39.0,102.2,106.94,28
86901,2016/6/11,0:8:6,7.0,0.0,SH,77.64,31.0,39.0,102.2,106.94,26
86902,2016/6/11,0:8:12,7.0,0.0,SH,67.68,31.0,39.0,102.2,106.94,24
86903,2016/6/11,0:8:18,7.0,0.0,SH,71.83,31.0,39.0,102.2,106.94,29
86904,2016/6/11,0:8:24,7.0,0.0,SH,61.87,31.0,39.0,102.2,106.94,30
86905,2016/6/11,0:8:30,7.0,0.0,SH,71.83,31.0,39.0,102.2,106.94,29
86906,2016/6/11,0:8:36,7.0,0.0,SH,57.71,31.0,39.0,102.2,106.94,28
86907,2016/6/11,0:8:42,7.0,0.0,SH,65.19,31.0,39.0,102.2,106.94,25
86908,2016/6/11,0:8:49,7.0,0.0,SH,59.37,31.0,39.0,102.2,106.94,25
86909,2016/6/11,0:8:55,7.0,0.0,SH,105.86,31.0,39.0,102.2,106.94,29
86910,2016/6/11,0:9:1,7.0,0.0,0.08,75.15,31.0,39.0,102.2,106.94,28
86911,2016/6/11,0:9:7,7.0,0.0,0.07,60.21,31.0,39.0,102.2,106.94,28
86912,2016/6/11,0:9:13,7.0,0.0,0.07,66.85,31.0,39.0,102.2,106.94,29
86913,2016/6/11,0:9:19,7.0,0.0,0.07,81.79,31.0,39.0,102.2,106.94,26
86914,2016/6/11,0:9:25,7.0,0.0,0.07,75.15,31.0,39.0,102.2,106.94,25
86915,2016/6/11,0:9:31,7.0,0.0,0.07,55.22,31.0,39.0,102.2,106.94,29
86916,2016/6/11,0:9:37,7.0,0.0,0.07,60.21,31.0,39.0,102.2,106.94,28
86917,2016/6/11,0:9:44,7.0,0.0,0.07,75.15,31.0,39.0,102.2,106.94,28
86918,2016/6/11,0:9:50,7.0,0.0,0.07,75.98,31.0,39.0,102.2,106.94,28
86919,2016/6/11,0:9:56,7.0,0.0,0.07,127.44,31.0,39.0,102.2,106.94,28
86920,2016/6/11,0:10:2,7.0,0.0,0.07,69.34,31.0,39.0,102.2,106.94,27
86921,2016/6/11,0:10:8,7.0,0.0,0.07,76.81,31.0,39.0,102.2,106.94,27
86922,2016/6/11,0:10:14,7.0,0.0,0.07,75.15,31.0,39.0,102.2,106.94,27
