,0,1,2,3,4,5,6,7,8,9,10
25135,2016/6/4,10:3:13,7.0,0.0,SH,71.0,34.0,38.0,100.4,105.61,31
25136,2016/6/4,10:3:19,7.0,0.0,SH,78.47,34.0,38.0,100.4,105.61,31
25137,2016/6/4,10:3:25,7.0,0.0,SH,72.66,34.0,38.0,100.4,105.61,31
25138,2016/6/4,10:3:31,7.0,0.0,SH,77.64,34.0,38.0,100.4,105.61,31
25139,2016/6/4,10:3:37,7.0,0.0,SH,88.43,34.0,38.0,100.4,105.61,31
25140,2016/6/4,10:3:43,7.0,0.0,SH,69.34,34.0,38.0,100.4,105.61,31
25141,2016/6/4,10:3:49,6.0,0.0,SH,71.0,34.0,38.0,100.4,105.61,31
25142,2016/6/4,10:3:55,6.0,0.0,0.18,56.05,34.0,38.0,100.4,105.61,31
25143,2016/6/4,10:4:1,6.0,0.0,0.16,62.7,34.0,38.0,100.4,105.61,31
25144,2016/6/4,10:4:8,6.0,0.0,0.16,75.15,34.0,38.0,100.4,105.61,31
25145,2016/6/4,10:4:14,6.0,0.0,0.15,85.11,34.0,38.0,100.4,105.61,31
25146,2016/6/4,10:4:20,6.0,0.0,0.16,85.94,34.0,38.0,100.4,105.61,31
25147,2016/6/4,10:4:26,6.0,0.0,0.15,75.15,34.0,38.0,100.4,105.61,31
25148,2016/6/4,10:4:32,6.0,0.0,0.14,71.83,34.0,38.0,100.4,105.61,31
25149,2016/6/4,10:4:38,6.0,0.0,0.12,51.9,34.0,38.0,100.4,105.61,31
25150,2016/6/4,10:4:44,7.0,0.0,0.15,85.11,34.0,38.0,100.4,105.61,31
25151,2016/6/4,10:4:50,6.0,0.0,0.14,90.09,34.0,38.0,100.4,105.61,31
25152,2016/6/4,10:4:56,6.0,0.0,0.14,60.21,33.0,38.0,100.4,104.92,31
25153,2016/6/4,10:5:2,6.0,0.0,0.14,71.83,34.0,38.0,100.4,105.61,31
25154,2016/6/4,10:5:8,6.0,0.0,0.14,84.28,34.0,38.0,100.4,105.61,31
25155,2016/6/4,10:5:14,6.0,0.0,0.14,57.71,34.0,38.0,100.4,105.61,31
25156,2016/6/4,10:5:21,6.0,0.0,0.14,83.45,34.0,38.0,100.4,105.61,31
25157,2016/6/4,10:5:27,6.0,0.0,SH,80.13,34.0,38.0,100.4,105.61,31
25158,2016/6/4,10:5:33,6.0,0.0,SH,71.0,34.0,38.0,100.4,105.61,31
25159,2016/6/4,10:5:39,6.0,0.0,SH,55.22,33.0,39.0,102.2,108.44,31
25160,2016/6/4,10:5:45,6.0,0.0,SH,72.66,32.0,39.0,102.2,107.68,31
25161,2016/6/4,10:5:51,6.0,0.0,SH,75.15,32.0,39.0,102.2,107.68,31
25162,2016/6/4,10:5:57,6.0,0.0,SH,75.15,32.0,39.0,102.2,107.68,31
25163,2016/6/4,10:6:3,6.0,0.0,SH,80.13,32.0,39.0,102.2,107.68,31
25164,2016/6/4,10:6:9,6.0,0.0,SH,65.19,32.0,39.0,102.2,107.68,31
25165,2016/6/4,10:6:15,6.0,0.0,SH,57.71,32.0,39.0,102.2,107.68,31
25166,2016/6/4,10:6:21,6.0,0.0,SH,238.67,32.0,39.0,102.2,107.68,31
25167,2016/6/4,10:6:27,6.0,0.0,0.09,65.19,32.0,39.0,102.2,107.68,30
25168,2016/6/4,10:6:33,6.0,0.0,0.10,75.15,32.0,39.0,102.2,107.68,31
25169,2016/6/4,10:6:40,6.0,0.0,0.10,83.45,32.0,39.0,102.2,107.68,31
25170,2016/6/4,10:6:46,6.0,0.0,0.10,56.05,32.0,39.0,102.2,107.68,31
25171,2016/6/4,10:6:52,6.0,0.0,0.10,86.77,32.0,39.0,102.2,107.68,30
25172,2016/6/4,10:6:58,6.0,0.0,0.10,69.34,32.0,39.0,102.2,107.68,31
25173,2016/6/4,10:7:4,6.0,0.0,0.10,66.85,32.0,39.0,102.2,107.68,30
25174,2016/6/4,10:7:10,6.0,0.0,0.09,67.68,32.0,39.0,102.2,107.68,31
25175,2016/6/4,10:7:16,6.0,0.0,0.09,69.34,32.0,39.0,102.2,107.68,31
25176,2016/6/4,10:7:22,6.0,0.0,0.09,80.13,32.0,39.0,102.2,107.68,31
25177,2016/6/4,10:7:28,6.0,0.0,0.09,70.17,32.0,39.0,102.2,107.68,31
25178,2016/6/4,10:7:34,6.0,0.0,0.09,69.34,32.0,39.0,102.2,107.68,31
25179,2016/6/4,10:7:40,6.0,0.0,0.09,80.13,32.0,39.0,102.2,107.68,30
25180,2016/6/4,10:7:46,6.0,0.0,0.09,66.02,32.0,39.0,102.2,107.68,31
25181,2016/6/4,10:7:53,6.0,0.0,0.12,84.28,32.0,39.0,102.2,107.68,31
25182,2016/6/4,10:7:59,6.0,0.0,SH,50.24,32.0,39.0,102.2,107.68,31
25183,2016/6/4,10:8:5,6.0,0.0,SH,48.58,32.0,39.0,102.2,107.68,31
25184,2016/6/4,10:8:11,6.0,0.0,SH,76.81,32.0,39.0,102.2,107.68,31
25185,2016/6/4,10:8:17,6.0,0.0,SH,114.99,32.0,39.0,102.2,107.68,31
25186,2016/6/4,10:8:23,6.0,0.0,SH,87.6,32.0,39.0,102.2,107.68,31
25187,2016/6/4,10:8:29,6.0,0.0,SH,71.83,32.0,39.0,102.2,107.68,31
25188,2016/6/4,10:8:35,6.0,0.0,SH,66.85,32.0,39.0,102.2,107.68,31
25189,2016/6/4,10:8:41,5.0,0.0,SH,71.83,32.0,39.0,102.2,107.68,31
25190,2016/6/4,10:8:47,5.0,0.0,SH,70.17,32.0,39.0,102.2,107.68,31
25191,2016/6/4,10:8:53,5.0,0.0,SH,121.63,32.0,39.0,102.2,107.68,31
25192,2016/6/4,10:8:59,5.0,0.0,0.08,61.04,31.0,39.0,102.2,106.94,30
25193,2016/6/4,10:9:6,5.0,0.0,0.07,66.85,31.0,39.0,102.2,106.94,31
25194,2016/6/4,10:9:12,5.0,0.0,0.08,88.43,32.0,39.0,102.2,107.68,31
25195,2016/6/4,10:9:18,5.0,0.0,0.07,77.64,32.0,39.0,102.2,107.68,30
25196,2016/6/4,10:9:24,5.0,0.0,0.07,105.03,31.0,39.0,102.2,106.94,30
25197,2016/6/4,10:9:30,5.0,0.0,0.07,92.58,31.0,39.0,102.2,106.94,31
25198,2016/6/4,10:9:36,5.0,0.0,0.07,90.09,31.0,39.0,102.2,106.94,30
25199,2016/6/4,10:9:42,5.0,0.0,0.06,105.86,31.0,39.0,102.2,106.94,31
25200,2016/6/4,10:9:48,5.0,0.0,0.06,87.6,31.0,39.0,102.2,106.94,30
25201,2016/6/4,10:9:54,5.0,0.0,0.06,72.66,31.0,39.0,102.2,106.94,31
25202,2016/6/4,10:10:0,5.0,0.0,0.06,75.15,31.0,39.0,102.2,106.94,30
25203,2016/6/4,10:10:6,5.0,0.0,0.06,75.15,31.0,39.0,102.2,106.94,31
25204,2016/6/4,10:10:12,5.0,0.0,0.06,75.98,31.0,39.0,102.2,106.94,31
25205,2016/6/4,10:10:19,5.0,0.0,0.06,80.13,31.0,39.0,102.2,106.94,31
25206,2016/6/4,10:10:25,5.0,0.0,0.06,77.64,31.0,39.0,102.2,106.94,31
25207,2016/6/4,10:10:31,5.0,0.0,SH,90.09,31.0,39.0,102.2,106.94,31
25208,2016/6/4,10:10:37,5.0,0.0,SH,59.37,31.0,39.0,102.2,106.94,31
25209,2016/6/4,10:10:43,5.0,0.0,SH,67.68,31.0,39.0,102.2,106.94,31
25210,2016/6/4,10:10:49,5.0,0.0,SH,83.45,31.0,39.0,102.2,106.94,31
25211,2016/6/4,10:10:55,5.0,0.0,SH,80.96,31.0,39.0,102.2,106.94,31
25212,2016/6/4,10:11:1,5.0,0.0,SH,63.53,31.0,39.0,102.2,106.94,31
25213,2016/6/4,10:11:7,6.0,0.0,SH,93.41,31.0,39.0,102.2,106.94,31
25214,2016/6/4,10:11:13,6.0,0.0,SH,76.81,31.0,39.0,102.2,106.94,31
25215,2016/6/4,10:11:19,6.0,0.0,SH,93.41,31.0,39.0,102.2,106.94,31
25216,2016/6/4,10:11:25,6.0,0.0,SH,61.04,31.0,39.0,102.2,106.94,31
25217,2016/6/4,10:11:32,6.0,0.0,0.07,52.73,31.0,39.0,102.2,106.94,30
25218,2016/6/4,10:11:38,6.0,0.0,0.06,70.17,31.0,39.0,102.2,106.94,31
25219,2016/6/4,10:11:44,5.0,0.0,0.06,90.92,31.0,39.0,102.2,106.94,31
25220,2016/6/4,10:11:50,6.0,0.0,0.06,76.81,31.0,39.0,102.2,106.94,31
25221,2016/6/4,10:11:56,6.0,0.0,0.06,74.32,31.0,39.0,102.2,106.94,31
25222,2016/6/4,10:12:2,6.0,0.0,0.07,85.94,31.0,39.0,102.2,106.94,30
25223,2016/6/4,10:12:8,6.0,0.0,0.07,73.49,31.0,39.0,102.2,106.94,31
25224,2016/6/4,10:12:14,6.0,0.0,0.07,63.53,31.0,39.0,102.2,106.94,31
25225,2016/6/4,10:12:20,6.0,0.0,0.06,64.36,31.0,39.0,102.2,106.94,31
25226,2016/6/4,10:12:26,6.0,0.0,0.06,79.3,31.0,39.0,102.2,106.94,31
25227,2016/6/4,10:12:32,6.0,0.0,0.07,70.17,31.0,39.0,102.2,106.94,31
25228,2016/6/4,10:12:39,6.0,0.0,0.07,69.34,31.0,39.0,102.2,106.94,31
25229,2016/6/4,10:12:45,6.0,0.0,0.07,95.9,31.0,39.0,102.2,106.94,31
25230,2016/6/4,10:12:51,6.0,0.0,0.07,110.01,31.0,39.0,102.2,106.94,31
25231,2016/6/4,10:12:57,6.0,0.0,0.06,87.6,31.0,39.0,102.2,106.94,31
25232,2016/6/4,10:13:3,6.0,0.0,SH,60.21,31.0,39.0,102.2,106.94,31
25233,2016/6/4,10:13:9,6.0,0.0,SH,93.41,31.0,39.0,102.2,106.94,31
25234,2016/6/4,10:13:15,6.0,0.0,SH,121.63,31.0,39.0,102.2,106.94,31
25235,2016/6/4,10:13:21,6.0,0.0,SH,100.88,31.0,39.0,102.2,106.94,31
25236,2016/6/4,10:13:27,6.0,0.0,SH,86.77,31.0,39.0,102.2,106.94,31
25237,2016/6/4,10:13:33,6.0,0.0,SH,91.75,31.0,39.0,102.2,106.94,31
25238,2016/6/4,10:13:39,6.0,0.0,SH,121.63,31.0,40.0,104.0,110.45,31
25239,2016/6/4,10:13:45,6.0,0.0,SH,75.15,31.0,40.0,104.0,110.45,31
25240,2016/6/4,10:13:51,6.0,0.0,SH,78.47,31.0,40.0,104.0,110.45,31
25241,2016/6/4,10:13:58,6.0,0.0,SH,73.49,31.0,40.0,104.0,110.45,31
25242,2016/6/4,10:14:4,6.0,0.0,0.07,52.73,31.0,40.0,104.0,110.45,30
25243,2016/6/4,10:14:10,6.0,0.0,0.07,80.13,31.0,40.0,104.0,110.45,31
25244,2016/6/4,10:14:16,6.0,0.0,0.06,76.81,31.0,40.0,104.0,110.45,31
25245,2016/6/4,10:14:22,6.0,0.0,0.06,67.68,31.0,40.0,104.0,110.45,31
25246,2016/6/4,10:14:28,6.0,0.0,0.06,83.45,31.0,40.0,104.0,110.45,31
25247,2016/6/4,10:14:34,6.0,0.0,0.06,75.15,31.0,40.0,104.0,110.45,31
25248,2016/6/4,10:14:40,6.0,0.0,0.06,69.34,31.0,40.0,104.0,110.45,31
25249,2016/6/4,10:14:46,5.0,0.0,0.04,134.91,31.0,40.0,104.0,110.45,31
25250,2016/6/4,10:14:52,5.0,0.0,0.06,120.8,31.0,40.0,104.0,110.45,31
25251,2016/6/4,10:14:58,5.0,0.0,0.05,55.22,31.0,40.0,104.0,110.45,31
25252,2016/6/4,10:15:4,5.0,0.0,0.05,66.85,31.0,40.0,104.0,110.45,31
25253,2016/6/4,10:15:11,5.0,0.0,0.05,70.17,31.0,39.0,102.2,106.94,31
25254,2016/6/4,10:15:17,5.0,0.0,0.05,85.94,31.0,39.0,102.2,106.94,31
25255,2016/6/4,10:15:23,5.0,0.0,0.05,70.17,31.0,39.0,102.2,106.94,31
25256,2016/6/4,10:15:29,5.0,0.0,0.05,71.0,31.0,39.0,102.2,106.94,31
25257,2016/6/4,10:15:35,5.0,0.0,SH,66.85,31.0,39.0,102.2,106.94,31
25258,2016/6/4,10:15:41,5.0,0.0,SH,61.87,31.0,40.0,104.0,110.45,31
25259,2016/6/4,10:15:47,6.0,0.0,SH,80.13,31.0,40.0,104.0,110.45,31
25260,2016/6/4,10:15:53,6.0,0.0,SH,88.43,31.0,40.0,104.0,110.45,31
25261,2016/6/4,10:15:59,6.0,0.0,SH,81.79,31.0,40.0,104.0,110.45,31
25262,2016/6/4,10:16:5,6.0,0.0,SH,87.6,31.0,40.0,104.0,110.45,31
25263,2016/6/4,10:16:11,6.0,0.0,SH,76.81,31.0,40.0,104.0,110.45,31
25264,2016/6/4,10:16:17,6.0,0.0,SH,85.11,31.0,40.0,104.0,110.45,31
25265,2016/6/4,10:16:24,6.0,0.0,SH,80.13,31.0,40.0,104.0,110.45,31
25266,2016/6/4,10:16:30,6.0,0.0,SH,85.94,31.0,40.0,104.0,110.45,31
25267,2016/6/4,10:16:36,6.0,0.0,0.06,61.87,31.0,40.0,104.0,110.45,31
25268,2016/6/4,10:16:42,6.0,0.0,0.06,75.15,31.0,40.0,104.0,110.45,31
25269,2016/6/4,10:16:48,6.0,0.0,0.06,80.96,31.0,40.0,104.0,110.45,31
25270,2016/6/4,10:16:54,6.0,0.0,0.06,77.64,31.0,40.0,104.0,110.45,31
25271,2016/6/4,10:17:0,6.0,0.0,0.06,80.13,31.0,40.0,104.0,110.45,31
25272,2016/6/4,10:17:6,6.0,0.0,0.06,79.3,31.0,40.0,104.0,110.45,31
25273,2016/6/4,10:17:12,6.0,0.0,0.04,71.0,31.0,40.0,104.0,110.45,31
25274,2016/6/4,10:17:18,6.0,0.0,0.06,84.28,31.0,40.0,104.0,110.45,31
25275,2016/6/4,12:52:42,1.0,0.0,0.00,-90.04,34.0,34.0,93.2,93.28,60
25276,2016/6/4,12:52:48,16.0,28.24,SH,69.34,34.0,34.0,93.2,93.28,59
25277,2016/6/4,13:42:21,5.0,0.0,0.01,-80.91,32.0,36.0,96.8,98.02,39
25278,2016/6/4,13:42:27,20.0,67.16,SH,90.92,32.0,36.0,96.8,98.02,38
25279,2016/6/4,13:42:33,21.0,74.04,SH,117.48,32.0,36.0,96.8,98.02,38
25280,2016/6/4,13:42:39,18.0,43.7,SH,91.75,32.0,36.0,96.8,98.02,37
25281,2016/6/4,13:42:45,15.0,26.04,SH,83.45,32.0,36.0,96.8,98.02,37
25282,2016/6/4,13:42:51,13.0,16.17,SH,80.13,32.0,36.0,96.8,98.02,37
25283,2016/6/4,13:42:57,12.0,10.97,SH,63.53,32.0,36.0,96.8,98.02,37
25284,2016/6/4,13:43:3,10.0,0.0,SH,76.81,32.0,36.0,96.8,98.02,37
25285,2016/6/4,13:43:6,9.0,0.0,0.26,-90.04,32.0,36.0,96.8,98.02,38
25286,2016/6/4,13:43:12,9.0,0.0,SH,71.0,32.0,36.0,96.8,98.02,38
25287,2016/6/4,13:43:18,9.0,0.0,SH,81.79,32.0,36.0,96.8,98.02,37
25288,2016/6/4,13:43:25,8.0,0.0,SH,75.15,32.0,36.0,96.8,98.02,37
25289,2016/6/4,13:43:31,7.0,0.0,SH,106.69,32.0,36.0,96.8,98.02,37
25290,2016/6/4,13:43:37,7.0,0.0,SH,77.64,32.0,36.0,96.8,98.02,37
25291,2016/6/4,13:43:43,6.0,0.0,SH,73.49,32.0,36.0,96.8,98.02,37
25292,2016/6/4,13:43:49,6.0,0.0,SH,88.43,32.0,36.0,96.8,98.02,37
25293,2016/6/4,13:43:55,6.0,0.0,SH,63.53,32.0,36.0,96.8,98.02,37
25294,2016/6/4,13:44:1,6.0,0.0,SH,67.68,32.0,36.0,96.8,98.02,37
25295,2016/6/4,13:44:7,5.0,0.0,SH,80.13,32.0,36.0,96.8,98.02,36
25296,2016/6/4,13:44:13,5.0,0.0,0.08,80.96,32.0,36.0,96.8,98.02,36
25297,2016/6/4,13:44:19,5.0,0.0,0.07,85.11,32.0,36.0,96.8,98.02,36
25298,2016/6/4,13:44:25,5.0,0.0,0.06,71.83,32.0,36.0,96.8,98.02,36
25299,2016/6/4,13:44:31,5.0,0.0,0.06,81.79,32.0,36.0,96.8,98.02,36
25300,2016/6/4,13:44:38,5.0,0.0,0.06,94.24,31.0,37.0,98.6,100.49,36
25301,2016/6/4,13:44:44,5.0,0.0,0.05,115.82,31.0,37.0,98.6,100.49,36
25302,2016/6/4,13:44:50,5.0,0.0,0.06,88.43,31.0,37.0,98.6,100.49,36
25303,2016/6/4,13:44:56,5.0,0.0,0.05,86.77,31.0,37.0,98.6,100.49,36
25304,2016/6/4,13:45:2,5.0,0.0,0.04,87.6,31.0,37.0,98.6,100.49,36
25305,2016/6/4,13:45:8,5.0,0.0,0.04,71.83,31.0,37.0,98.6,100.49,36
25306,2016/6/4,13:45:14,4.0,0.0,0.05,89.26,31.0,37.0,98.6,100.49,36
25307,2016/6/4,13:45:20,4.0,0.0,0.04,89.26,31.0,37.0,98.6,100.49,36
25308,2016/6/4,13:45:26,4.0,0.0,0.04,74.32,31.0,37.0,98.6,100.49,36
25309,2016/6/4,13:45:32,4.0,0.0,0.04,107.52,31.0,37.0,98.6,100.49,36
25310,2016/6/4,13:45:38,4.0,0.0,0.04,91.75,31.0,37.0,98.6,100.49,36
25311,2016/6/4,13:45:44,4.0,0.0,SH,70.17,31.0,37.0,98.6,100.49,36
25312,2016/6/4,13:45:51,4.0,0.0,SH,74.32,31.0,37.0,98.6,100.49,36
25313,2016/6/4,13:45:57,4.0,0.0,SH,65.19,31.0,37.0,98.6,100.49,36
25314,2016/6/4,13:46:3,4.0,0.0,SH,90.92,31.0,37.0,98.6,100.49,36
25315,2016/6/4,13:46:9,4.0,0.0,SH,72.66,31.0,37.0,98.6,100.49,36
25316,2016/6/4,13:46:15,4.0,0.0,SH,71.0,31.0,38.0,100.4,103.62,36
25317,2016/6/4,13:46:21,5.0,0.0,SH,77.64,31.0,38.0,100.4,103.62,36
25318,2016/6/4,13:46:27,4.0,0.0,SH,72.66,31.0,38.0,100.4,103.62,36
25319,2016/6/4,13:46:33,4.0,0.0,SH,79.3,31.0,38.0,100.4,103.62,37
25320,2016/6/4,13:46:39,4.0,0.0,SH,86.77,31.0,38.0,100.4,103.62,37
25321,2016/6/4,13:46:45,4.0,0.0,0.04,72.66,31.0,38.0,100.4,103.62,36
25322,2016/6/4,13:46:51,4.0,0.0,0.04,71.83,31.0,38.0,100.4,103.62,36
25323,2016/6/4,13:46:57,4.0,0.0,0.03,71.83,31.0,38.0,100.4,103.62,36
25324,2016/6/4,13:47:3,4.0,0.0,0.03,86.77,31.0,38.0,100.4,103.62,36
25325,2016/6/4,13:47:10,4.0,0.0,0.03,78.47,31.0,38.0,100.4,103.62,36
25326,2016/6/4,13:47:16,4.0,0.0,0.03,103.37,31.0,38.0,100.4,103.62,36
25327,2016/6/4,13:47:22,4.0,0.0,0.03,69.34,31.0,38.0,100.4,103.62,36
25328,2016/6/4,13:47:28,4.0,0.0,0.03,65.19,31.0,38.0,100.4,103.62,36
25329,2016/6/4,13:47:34,4.0,0.0,0.04,85.11,31.0,38.0,100.4,103.62,36
25330,2016/6/4,13:47:40,4.0,0.0,0.03,88.43,31.0,38.0,100.4,103.62,36
25331,2016/6/4,13:47:46,4.0,0.0,0.03,75.15,31.0,38.0,100.4,103.62,36
25332,2016/6/4,13:47:52,4.0,0.0,0.03,88.43,31.0,38.0,100.4,103.62,36
25333,2016/6/4,13:47:58,4.0,0.0,0.03,89.26,31.0,38.0,100.4,103.62,36
25334,2016/6/4,13:48:4,4.0,0.0,0.03,95.07,31.0,38.0,100.4,103.62,36
25335,2016/6/4,13:48:10,4.0,0.0,0.03,73.49,31.0,38.0,100.4,103.62,36
