23.5204,87.32168999999999
23.5204,87.33148
23.5204,87.34127
23.5204,87.35105999999999
23.5204,87.36085
23.5204,87.30211
23.5204,87.29231999999999
23.5204,87.28253
23.5204,87.27274
23.5204,87.26294999999999
23.5204, 87.3119
23.52939,87.3119
23.53838,87.3119
23.547369999999997,87.3119
23.556359999999998,87.3119
23.56535,87.3119
23.511409999999998,87.3119
23.502419999999997,87.3119
23.49343,87.3119
23.48444,87.3119
23.47545,87.3119
23.56535,87.32168999999999
23.56535,87.33148
23.56535,87.34127
23.56535,87.35105999999999
23.56535,87.36085
23.56535,87.30211
23.56535,87.29231999999999
23.56535,87.28253
23.56535,87.27274
23.56535,87.26294999999999
23.556359999999998,87.32168999999999
23.556359999999998,87.33148
23.556359999999998,87.34127
23.556359999999998,87.35105999999999
23.556359999999998,87.36085
23.556359999999998,87.30211
23.556359999999998,87.29231999999999
23.556359999999998,87.28253
23.556359999999998,87.27274
23.556359999999998,87.26294999999999
23.547369999999997,87.33148
23.547369999999997,87.34127
23.547369999999997,87.35105999999999
23.547369999999997,87.36085
23.547369999999997,87.30211
23.547369999999997,87.29231999999999
23.547369999999997,87.28253
23.547369999999997,87.27274
23.547369999999997,87.26294999999999
23.53838,87.32168999999999
23.53838,87.33148
23.53838,87.34127
23.53838,87.35105999999999
23.53838,87.36085
23.53838,87.30211
23.53838,87.29231999999999
23.53838,87.28253
23.53838,87.27274
23.53838,87.26294999999999
23.52939,87.32168999999999
23.52939,87.33148
23.52939,87.34127
23.52939,87.35105999999999
23.52939,87.36085
23.52939,87.30211
23.52939,87.29231999999999
23.52939,87.28253
23.52939,87.27274
23.52939,87.26294999999999
23.5114099,87.32168999999999
23.5114099,87.33148
23.5114099,87.34127
23.5114099,87.35105999999999
23.5114099,87.36085
23.5114099,87.30211
23.5114099,87.29231999999999
23.5114099,87.28253
23.5114099,87.27274
23.5114099,87.26294999999999
23.50241999,87.32168999999999
23.50241999,87.33148
23.50241999,87.34127
23.50241999,87.35105999999999
23.50241999,87.36085
23.50241999,87.30211
23.50241999,87.29231999999999
23.50241999,87.28253
23.50241999,87.27274
23.50241999,87.26294999999999
23.49343,87.32168999999999
23.49343,87.33148
23.49343,87.34127
23.49343,87.35105999999999
23.49343,87.36085
23.49343,87.30211
23.49343,87.29231999999999
23.49343,87.28253
23.49343,87.27274
23.49343,87.26294999999999
23.48444,87.32168999999999
23.48444,87.33148
23.48444,87.34127
23.48444,87.35105999999999
23.48444,87.36085
23.48444,87.30211
23.48444,87.29231999999999
23.48444,87.28253
23.48444,87.27274
23.48444,87.26294999999999
23.47545,87.32168999999999
23.47545,87.33148
23.47545,87.34127
23.47545,87.35105999999999
23.47545,87.36085
23.47545,87.30211
23.47545,87.29231999999999
23.47545,87.28253
23.47545,87.27274
23.47545,87.26294999999999
